AAM,20060105,.26,.28,.26,.28,52000
AAQ,20060105,.465,.465,.465,.465,5000
AAR,20060105,.019,.019,.019,.019,161000
AAT,20060105,.11,.13,.11,.13,74000
AATO,20060105,.015,.015,.015,.015,8000
AAU,20060105,.71,.71,.70,.71,19000
ABB,20060105,7.03,7.03,6.95,7.00,50987
ABC,20060105,2.07,2.09,2.03,2.09,623659
ABI,20060105,.08,.083,.08,.08,204012
ABJ,20060105,1.07,1.07,1.035,1.04,91902
ABP,20060105,1.445,1.445,1.44,1.445,63670
ABQ,20060105,.23,.24,.23,.24,19695
ABS,20060105,7.28,7.32,7.24,7.28,1351213
ABSIMN,20060105,2.59,2.63,2.59,2.63,10250
ABSPA,20060105,7.34,7.34,7.34,7.34,1120
ACG,20060105,.50,.50,.49,.49,56450
ACL,20060105,1.24,1.26,1.24,1.25,9765
ACR,20060105,.66,.68,.65,.68,149400
ACS,20060105,.18,.18,.18,.18,18866
ACSO,20060105,.04,.04,.04,.04,112500
ADA,20060105,.435,.435,.42,.42,26400
ADB,20060105,13.29,13.33,13.09,13.16,114519
ADBPA,20060105,105.10,106.20,105.10,106.20,385
ADBPB,20060105,105.00,105.00,105.00,105.00,200
ADG,20060105,3.30,3.30,3.27,3.27,2889
ADI,20060105,.33,.33,.31,.32,140957
ADL,20060105,.085,.086,.085,.086,130000
ADN,20060105,.60,.62,.60,.62,263246
ADT,20060105,1.20,1.20,1.20,1.20,5027
ADU,20060105,.645,.65,.635,.64,135500
ADX,20060105,.165,.165,.16,.165,304681
ADY,20060105,.105,.11,.105,.11,268402
ADZ,20060105,1.87,1.895,1.865,1.89,127755
AEC,20060105,3.09,3.09,3.08,3.08,10000
AED,20060105,.96,.97,.93,.97,141344
AEF,20060105,30.00,30.00,30.00,30.00,500
AEN,20060105,1.92,1.92,1.92,1.92,21400
AEO,20060105,1.63,1.65,1.615,1.64,735742
AEQCB,20060105,3.05,3.05,3.00,3.01,534700
AET,20060105,.425,.43,.425,.43,23757
AEU,20060105,1.55,1.55,1.535,1.54,18225
AEX,20060105,.023,.023,.023,.023,200000
AEXO,20060105,.006,.006,.005,.005,950000
AEYG,20060105,68.00,68.00,67.10,67.25,2933
AEZ,20060105,1.08,1.08,1.08,1.08,66516
AEZCA,20060105,.795,.795,.795,.795,72453
AFI,20060105,4.37,4.38,4.36,4.36,155828
AFPHA,20060105,100.50,100.50,100.50,100.50,100
AFT,20060105,.02,.02,.019,.019,3378415
AGC,20060105,1.55,1.56,1.54,1.55,78950
AGG,20060105,14.18,14.18,13.90,14.16,4385
AGI,20060105,.52,.52,.505,.505,52211
AGIG,20060105,1.01,1.01,1.01,1.01,534
AGL,20060105,17.32,17.32,17.09,17.12,906986
AGLSMT,20060105,13.38,13.38,13.38,13.38,1050
AGLWOL,20060105,.365,.365,.355,.355,150000
AGLWOM,20060105,.215,.215,.215,.215,25000
AGM,20060105,.145,.15,.145,.15,1290449
AGO,20060105,.30,.305,.30,.305,226000
AGOO,20060105,.145,.145,.145,.145,20000
AGS,20060105,.185,.20,.18,.195,2326553
AGX,20060105,.26,.265,.26,.26,141300
AGY,20060105,.054,.054,.054,.054,100000
AGZ,20060105,.24,.24,.24,.24,3100
AHD,20060105,4.55,4.62,4.52,4.62,9866
AHE,20060105,1.14,1.145,1.14,1.14,402000
AHS,20060105,1.155,1.16,1.155,1.16,199048
AHUG,20060105,100.50,100.50,100.00,100.00,478
AHUGA,20060105,94.20,94.20,94.20,94.20,1099
AIA,20060105,1.88,1.895,1.88,1.88,292764
AIE,20060105,.23,.23,.225,.23,107629
AIHCA,20060105,1.93,1.95,1.925,1.94,215611
AIHISA,20060105,1.045,1.045,1.045,1.045,3500
AIM,20060105,.064,.064,.062,.063,2281523
AIMO,20060105,.031,.031,.029,.029,1100000
AIX,20060105,2.41,2.42,2.39,2.39,596707
AIZ,20060105,1.20,1.25,1.20,1.23,98855
AJL,20060105,.85,.85,.85,.85,15000
ALB,20060105,.80,.80,.80,.80,12500
ALD,20060105,.42,.42,.405,.405,164298
ALDO,20060105,.23,.23,.22,.22,26750
ALK,20060105,.205,.21,.205,.21,342028
ALL,20060105,12.15,12.27,12.09,12.20,1226424
ALN,20060105,11.05,11.10,10.93,10.93,495634
ALNPA,20060105,179.00,179.00,178.00,178.00,115
ALS,20060105,9.80,9.88,9.75,9.75,62177
ALT,20060105,.039,.039,.039,.039,40000
ALU,20060105,.32,.35,.32,.34,230008
ALZ,20060105,2.09,2.09,2.05,2.08,1127513
AMC,20060105,7.40,7.44,7.34,7.41,1749007
AMCXOU,20060105,.435,.435,.435,.435,10000
AMG,20060105,.135,.135,.135,.135,23804
AMH,20060105,.555,.555,.55,.55,45188
AMHO,20060105,.062,.067,.058,.058,153000
AMM,20060105,.165,.17,.165,.17,20760
AMO,20060105,.80,.80,.80,.80,3650
AMP,20060105,7.74,7.80,7.70,7.78,5798513
AMPIMD,20060105,2.87,2.89,2.87,2.89,19000
AMPIME,20060105,2.05,2.13,2.05,2.13,8000
AMPIML,20060105,.815,.815,.815,.815,25000
AMPIMN,20060105,4.09,4.09,4.09,4.09,13052
AMPISP,20060105,1.57,1.57,1.57,1.57,2000
AMPWMO,20060105,.20,.205,.20,.205,130000
AMPWOG,20060105,.22,.23,.22,.23,257000
AMPWOH,20060105,.10,.10,.10,.10,30000
AMPWOI,20060105,.175,.175,.175,.175,10000
AMPXMW,20060105,.815,.815,.815,.815,15000
AMPXON,20060105,.93,.93,.93,.93,3540
AMPXOO,20060105,.66,.715,.66,.715,101000
AMU,20060105,1.10,1.10,1.09,1.09,174081
AMZG,20060105,106.90,107.49,106.85,107.49,2080
ANC,20060105,7.76,7.76,7.70,7.70,700
AND,20060105,.31,.315,.30,.305,2314174
ANE,20060105,3.47,3.48,3.47,3.47,44910
ANH,20060105,.055,.056,.051,.052,8093239
ANHO,20060105,.005,.005,.004,.004,7210000
ANM,20060105,.34,.34,.325,.335,14759
ANN,20060105,11.20,11.50,11.20,11.40,211836
ANO,20060105,.15,.15,.15,.15,30000
ANP,20060105,.036,.036,.035,.035,200000
ANZ,20060105,24.15,24.38,24.00,24.18,3270646
ANZIM2,20060105,4.81,4.82,4.81,4.82,25000
ANZIM3,20060105,2.88,2.88,2.88,2.88,9000
ANZIMB,20060105,8.91,9.05,8.91,9.05,9000
ANZIMD,20060105,7.85,7.97,7.85,7.97,21000
ANZIMG,20060105,6.97,6.97,6.97,6.97,72
ANZIML,20060105,12.30,12.30,12.30,12.30,1125
ANZIMN,20060105,11.51,11.51,11.51,11.51,500
ANZIOB,20060105,11.77,11.77,11.77,11.77,1500
ANZIOG,20060105,6.19,6.19,6.19,6.19,3000
ANZIWL,20060105,5.52,5.52,5.52,5.52,2000
ANZIZK,20060105,6.74,6.74,6.74,6.74,2000
ANZIZL,20060105,4.55,4.55,4.55,4.55,1000
ANZIZT,20060105,3.66,3.66,3.66,3.66,1400
ANZIZU,20060105,8.35,8.35,8.35,8.35,1500
ANZIZZ,20060105,13.08,13.12,13.08,13.12,4500
ANZPA,20060105,102.30,102.39,102.25,102.37,10393
ANZWML,20060105,.115,.14,.115,.14,259050
ANZWMO,20060105,.525,.525,.525,.525,50000
ANZWMX,20060105,.043,.043,.043,.043,11800
ANZWO1,20060105,.18,.185,.175,.185,220000
ANZWOP,20060105,.065,.065,.061,.061,50000
ANZXMM,20060105,3.08,3.21,3.08,3.21,10000
ANZXMN,20060105,2.24,2.28,2.24,2.28,6000
ANZXMT,20060105,1.535,1.565,1.245,1.31,39000
ANZXMU,20060105,1.87,1.87,1.87,1.87,5000
ANZXOA,20060105,2.36,2.36,2.36,2.36,4800
ANZXOO,20060105,2.51,2.51,2.51,2.51,3000
ANZXOR,20060105,.66,.66,.365,.45,46040
AOC,20060105,.115,.115,.115,.115,131743
AOCO,20060105,.048,.05,.048,.05,170120
AOE,20060105,.70,.705,.695,.695,65637
AOM,20060105,.021,.021,.021,.021,37889
AOP,20060105,.46,.47,.46,.46,20000
APA,20060105,4.05,4.10,4.01,4.10,66266
APD,20060105,1.99,2.00,1.99,2.00,12500
APE,20060105,7.50,7.50,7.50,7.50,666
APG,20060105,.024,.024,.024,.024,50000
API,20060105,2.92,2.93,2.90,2.91,356638
APIIML,20060105,1.01,1.01,1.01,1.01,15000
APN,20060105,4.80,4.80,4.76,4.78,560569
APNG,20060105,4.77,4.79,4.77,4.79,56547
APR,20060105,2.03,2.06,2.03,2.06,7500
APV,20060105,.30,.30,.30,.30,110000
APZ,20060105,1.205,1.21,1.20,1.20,68415
AQA,20060105,5.35,5.35,5.35,5.35,6392
AQD,20060105,.485,.485,.44,.46,1162578
AQDO,20060105,.28,.28,.26,.26,90792
AQE,20060105,.30,.30,.30,.30,3630
AQP,20060105,11.52,11.53,11.31,11.49,63572
ARA,20060105,.54,.54,.515,.535,311737
ARE,20060105,.155,.155,.155,.155,500000
AREO,20060105,.037,.037,.037,.037,3253
ARG,20060105,6.55,6.58,6.53,6.58,26764
ARM,20060105,.29,.29,.29,.29,44000
ARP,20060105,2.86,2.86,2.84,2.84,23416
ARQ,20060105,1.76,1.76,1.725,1.76,395887
ARU,20060105,.30,.30,.295,.295,215000
ARUO,20060105,.185,.185,.18,.18,80000
ARW,20060105,1.41,1.48,1.41,1.48,53704
ARX,20060105,.061,.062,.061,.062,632000
ARZ,20060105,.49,.495,.49,.495,13144
ASB,20060105,2.27,2.27,2.24,2.24,115500
ASC,20060105,.033,.033,.033,.033,40000
ASCO,20060105,.002,.002,.002,.002,49500
ASL,20060105,.97,.985,.96,.985,151276
ASP,20060105,.105,.105,.105,.105,61000
ASV,20060105,.056,.056,.056,.056,10000
ASX,20060105,33.58,33.70,33.17,33.62,377833
ASXIMM,20060105,9.85,9.85,9.85,9.85,2000
ASZ,20060105,.695,.70,.695,.70,24000
ATG,20060105,.60,.615,.59,.615,339875
ATI,20060105,.016,.016,.016,.016,6000
ATP,20060105,.26,.26,.26,.26,2000
ATR,20060105,3.20,3.20,3.13,3.19,40844
ATV,20060105,.14,.15,.14,.15,334167
ATVCB,20060105,.01,.01,.01,.01,12500
ATVOA,20060105,.045,.045,.045,.045,30000
AUB,20060105,2.41,2.41,2.41,2.41,156286
AUL,20060105,.015,.017,.015,.017,2500000
AULO,20060105,.004,.004,.004,.004,150000
AUM,20060105,.19,.22,.19,.20,119845
AUMO,20060105,.04,.04,.04,.04,2336
AUMOA,20060105,.001,.001,.001,.001,165433
AUN,20060105,1.195,1.22,1.19,1.205,7783597
AUO,20060105,1.15,1.15,1.15,1.15,634
AUS,20060105,1.15,1.18,1.14,1.14,100404
AUT,20060105,.47,.47,.46,.47,179500
AUW,20060105,1.46,1.485,1.46,1.475,832356
AUZ,20060105,.017,.017,.016,.016,455555
AVA,20060105,.067,.074,.067,.074,585500
AVE,20060105,1.55,1.55,1.55,1.55,23510
AVJ,20060105,1.185,1.185,1.17,1.17,86532
AVM,20060105,.69,.69,.67,.67,25951
AVO,20060105,.58,.59,.57,.59,160478
AVP,20060105,.042,.042,.042,.042,3133
AVR,20060105,1.25,1.25,1.20,1.205,28594
AVS,20060105,.15,.15,.15,.15,80000
AVU,20060105,.40,.40,.39,.39,43150
AVV,20060105,.93,.93,.92,.93,36300
AVX,20060105,.285,.285,.275,.28,90450
AWB,20060105,6.13,6.25,6.06,6.15,542155
AWBIZZ,20060105,3.66,3.66,3.66,3.66,4000
AWC,20060105,7.46,7.46,7.26,7.28,4088708
AWCIMI,20060105,1.73,1.73,1.72,1.72,20000
AWCIWL,20060105,2.29,2.29,2.29,2.29,2500
AWCIZQ,20060105,4.20,4.20,4.20,4.20,5000
AWCWOG,20060105,.52,.52,.52,.52,6000
AWCXOH,20060105,1.49,1.49,1.48,1.48,10000
AWE,20060105,2.35,2.38,2.35,2.36,1084856
AWEIZK,20060105,.75,.75,.75,.75,10000
AWL,20060105,.015,.02,.015,.02,600000
AWS,20060105,.044,.046,.043,.046,68238
AXA,20060105,5.23,5.29,5.15,5.24,1175975
AXD,20060105,.185,.185,.185,.185,25000
AXM,20060105,.087,.087,.087,.087,2000
AXO,20060105,.70,.70,.69,.70,103086
AXOO,20060105,.46,.47,.46,.47,29000
AXQ,20060105,1.00,1.00,1.00,1.00,10000
AXQO,20060105,.04,.04,.04,.04,42000
AZA,20060105,1.22,1.25,1.21,1.21,1501147
AZC,20060105,.22,.225,.21,.21,135474
AZR,20060105,.16,.16,.15,.155,761939
AZX,20060105,1.08,1.08,1.08,1.08,16500
AZZ,20060105,.435,.44,.43,.43,238686
BAR,20060105,.11,.11,.11,.11,150000
BAROA,20060105,.026,.026,.023,.023,250000
BAS,20060105,.10,.10,.099,.099,877549
BASO,20060105,.008,.008,.008,.008,100000
BAX,20060105,5.60,5.60,5.50,5.50,21300
BBB,20060105,.25,.25,.235,.24,80915
BBG,20060105,14.37,14.42,14.25,14.38,452894
BBGIMN,20060105,6.80,6.80,6.74,6.77,27200
BBI,20060105,1.62,1.62,1.60,1.60,916269
BBW,20060105,1.80,1.82,1.79,1.80,1883183
BCA,20060105,3.38,3.50,3.36,3.49,247819
BCD,20060105,.355,.36,.34,.34,158390
BCL,20060105,.31,.32,.31,.32,54030
BCMCA,20060105,1.78,1.795,1.78,1.795,1621841
BDG,20060105,1.65,1.75,1.635,1.695,861469
BDI,20060105,.60,.60,.58,.58,261127
BDL,20060105,.11,.11,.11,.11,28000
BDM,20060105,.73,.73,.71,.71,13000
BDS,20060105,3.05,3.10,3.05,3.10,45000
BEI,20060105,1.82,1.82,1.775,1.79,301017
BEL,20060105,.35,.35,.35,.35,100000
BEN,20060105,11.84,11.95,11.71,11.95,139884
BENIZQ,20060105,6.37,6.37,6.37,6.37,4000
BENPA,20060105,50.05,50.05,49.75,49.75,500
BENSZA,20060105,7.82,7.82,7.82,7.82,1000
BER,20060105,.37,.37,.365,.365,30000
BGD,20060105,.18,.18,.16,.16,65611
BGF,20060105,.415,.42,.41,.415,7001728
BGN,20060105,.099,.099,.098,.098,149000
BHP,20060105,23.87,23.87,23.57,23.60,11684451
BHPIM2,20060105,5.27,5.27,5.16,5.17,35000
BHPIM3,20060105,3.64,3.64,3.42,3.42,140200
BHPIM5,20060105,5.01,5.02,5.01,5.02,4000
BHPIMA,20060105,3.94,4.02,3.94,4.02,14000
BHPIMC,20060105,14.10,14.10,13.51,13.52,5884
BHPIMD,20060105,10.26,10.26,10.10,10.10,30220
BHPIMF,20060105,11.70,11.70,11.70,11.70,392
BHPIMG,20060105,8.33,8.33,8.28,8.28,1500
BHPIMI,20060105,6.77,6.77,6.77,6.77,1000
BHPIMP,20060105,8.40,8.43,8.40,8.43,6000
BHPIOA,20060105,16.52,16.52,16.46,16.46,400
BHPIOD,20060105,14.73,14.73,14.73,14.73,3000
BHPIOG,20060105,7.91,7.91,7.73,7.73,20000
BHPIOH,20060105,9.02,9.02,9.02,9.02,3000
BHPISS,20060105,7.29,7.29,7.29,7.29,4000
BHPIWL,20060105,9.20,9.28,9.19,9.19,3850
BHPIZL,20060105,5.32,5.32,5.27,5.27,7000
BHPIZT,20060105,6.32,6.32,6.19,6.19,30000
BHPIZU,20060105,10.70,10.70,10.70,10.70,700
BHPIZZ,20060105,14.82,14.82,14.82,14.82,400
BHPSMT,20060105,17.67,17.67,17.67,17.67,630
BHPVME,20060105,.475,.475,.445,.445,62000
BHPVMI,20060105,.52,.52,.52,.52,5000
BHPVMK,20060105,.39,.39,.365,.365,30000
BHPVOG,20060105,1.195,1.195,1.195,1.195,77392
BHPVOK,20060105,1.005,1.005,.98,.98,80000
BHPVOL,20060105,.76,.76,.76,.76,20000
BHPVOM,20060105,.435,.435,.425,.425,142000
BHPVOV,20060105,.21,.215,.21,.21,153888
BHPVOY,20060105,.125,.125,.125,.125,10000
BHPWM6,20060105,4.38,4.38,4.38,4.38,500000
BHPWMM,20060105,.605,.605,.575,.575,315000
BHPWOA,20060105,.405,.405,.365,.37,112000
BHPWOB,20060105,.265,.265,.245,.245,142000
BHPWSF,20060105,1.01,1.01,1.01,1.01,3000
BHPWZE,20060105,.365,.365,.36,.36,150000
BHPXMI,20060105,4.12,4.12,4.12,4.12,600
