"AAA","20120713","50.14","50.14","50.13","50.13","2835"
"AAC","20120713","1.09","1.13","1.085","1.115","87676"
"AAD","20120713","1.26","1.275","1.26","1.27","273299"
"AAE","20120713","0.007","0.007","0.007","0.007","90433"
"AAK","20120713","0.002","0.002","0.002","0.002","250000"
"AAO","20120713","0.085","0.085","0.085","0.085","74500"
"AAX","20120713","3.35","3.43","3.33","3.36","252936"
"ABC","20120713","3.20","3.28","3.20","3.25","1201154"
"ABP","20120713","1.95","1.985","1.92","1.975","326972"
"ABU","20120713","0.041","0.041","0.04","0.04","4594040"
"ABV","20120713","0.015","0.016","0.015","0.016","60000"
"ABY","20120713","0.45","0.455","0.445","0.445","387073"
"ABZ","20120713","0.365","0.365","0.365","0.365","8000"
"ACB","20120713","0.13","0.13","0.125","0.13","113250"
"ACK","20120713","0.12","0.12","0.12","0.12","50000"
"ACL","20120713","0.485","0.50","0.485","0.50","79409"
"ACN","20120713","0.125","0.135","0.125","0.135","164156"
"ACR","20120713","4.10","4.16","4.08","4.14","248453"
"ACW","20120713","0.03","0.03","0.03","0.03","100000"
"ADO","20120713","0.071","0.074","0.071","0.074","1466972"
"ADX","20120713","0.024","0.024","0.023","0.024","140600"
"AEB","20120713","0.315","0.315","0.31","0.31","44806"
"AEE","20120713","0.14","0.14","0.135","0.14","167202"
"AEJ","20120713","4.50","4.50","4.50","4.50","8"
"AEK","20120713","0.07","0.07","0.07","0.07","1490"
"AEM","20120713","0.013","0.013","0.013","0.013","338462"
"AEU","20120713","1.02","1.02","1.02","1.02","4028"
"AFA","20120713","0.225","0.225","0.225","0.225","30100"
"AFI","20120713","4.18","4.22","4.18","4.22","204313"
"AFR","20120713","0.17","0.175","0.17","0.175","2016368"
"AGF","20120713","0.625","0.635","0.62","0.63","125676"
"AGG","20120713","6.31","6.32","6.30","6.32","3158"
"AGI","20120713","2.24","2.29","2.22","2.23","73010"
"AGK","20120713","14.82","15.015","14.76","15.00","2184612"
"AGO","20120713","1.885","1.945","1.865","1.93","7185770"
"AGR","20120713","0.18","0.18","0.18","0.18","15000"
"AGS","20120713","0.215","0.22","0.215","0.215","117660"
"AGX","20120713","0.004","0.004","0.003","0.003","6302776"
"AGY","20120713","0.065","0.065","0.06","0.06","70000"
"AHD","20120713","6.65","6.75","6.65","6.69","16212"
"AHE","20120713","2.55","2.56","2.51","2.55","248936"
"AIO","20120713","4.33","4.39","4.28","4.31","3393337"
"AIQ","20120713","0.40","0.40","0.40","0.40","10000"
"AIR","20120713","0.435","0.435","0.435","0.435","5000"
"AIX","20120713","2.44","2.49","2.42","2.48","4962952"
"AIZ","20120713","0.675","0.68","0.675","0.68","3260"
"AJA","20120713","2.90","2.90","2.85","2.90","31831"
"AJC","20120713","0.025","0.025","0.025","0.025","525184"
"AJL","20120713","1.00","1.06","0.99","1.06","168114"
"AJM","20120713","0.20","0.20","0.19","0.195","79850"
"AJQ","20120713","0.22","0.225","0.22","0.225","198650"
"AKA","20120713","0.091","0.091","0.091","0.091","50000"
"AKK","20120713","0.018","0.018","0.017","0.017","3355924"
"AKM","20120713","0.13","0.13","0.125","0.125","811208"
