"AAC","20030429","0.95","0.95","0.94","0.95","49600"
"AAR","20030429","0.022","0.022","0.021","0.021","200000"
"AAT","20030429","0.165","0.165","0.16","0.16","88235"
"AAU","20030429","0.86","0.89","0.86","0.89","2000"
"ABC","20030429","1.09","1.11","1.08","1.09","221702"
"ABG","20030429","2.27","2.29","2.27","2.27","51698"
"ABI","20030429","0.47","0.47","0.41","0.41","261124"
"ABP","20030429","1.16","1.17","1.16","1.17","121555"
"ABS","20030429","2.52","2.55","2.52","2.53","62054"
"ABX","20030429","0.74","0.74","0.73","0.74","257070"
"ABXO","20030429","0.44","0.44","0.44","0.44","97000"
"ACU","20030429","0.11","0.11","0.11","0.11","50000"
"ADA","20030429","0.68","0.70","0.68","0.70","30000"
"ADB","20030429","7.59","7.65","7.55","7.55","72526"
"ADBHA","20030429","103.50","103.50","103.50","103.50","100"
"ADBPA","20030429","108.70","108.70","108.70","108.70","800"
"ADG","20030429","2.89","2.89","2.89","2.89","2000"
"ADN","20030429","0.13","0.13","0.125","0.125","94248"
"ADP","20030429","2.98","2.98","2.97","2.97","585839"
"ADU","20030429","0.325","0.325","0.32","0.325","62628"
"ADV","20030429","0.06","0.065","0.06","0.065","266400"
"ADX","20030429","0.33","0.33","0.315","0.33","163133"
"ADXOA","20030429","0.12","0.12","0.10","0.10","100000"
"ADZ","20030429","1.26","1.34","1.26","1.33","665352"
"AEC","20030429","1.08","1.09","1.08","1.09","53840"
"AEF","20030429","11.35","11.35","11.35","11.35","100"
"AEI","20030429","0.29","0.29","0.29","0.29","45000"
"AEIO","20030429","0.10","0.10","0.10","0.10","7500"
"AEO","20030429","1.37","1.37","1.34","1.34","72492"
"AES","20030429","0.20","0.20","0.19","0.19","57800"
"AET","20030429","0.69","0.69","0.68","0.68","17470"
"AEX","20030429","0.019","0.022","0.019","0.022","515000"
"AFC","20030429","0.40","0.40","0.40","0.40","24000"
"AFI","20030429","3.39","3.40","3.38","3.39","318342"
"AFM","20030429","0.031","0.031","0.03","0.03","878500"
"AGG","20030429","9.45","9.45","9.35","9.35","2248"
"AGH","20030429","0.78","0.78","0.78","0.78","510880"
"AGI","20030429","0.45","0.45","0.43","0.43","49377"
"AGL","20030429","11.50","11.55","11.38","11.55","926355"
