"AAC","20030205","0.87","0.89","0.85","0.88","255040"
"AAR","20030205","0.026","0.026","0.026","0.026","100000"
"AAT","20030205","0.18","0.18","0.175","0.175","193991"
"ABB","20030205","3.20","3.20","3.20","3.20","16873"
"ABC","20030205","1.16","1.17","1.16","1.17","147531"
"ABG","20030205","2.10","2.10","2.01","2.01","7900"
"ABI","20030205","0.63","0.63","0.61","0.63","59551"
"ABP","20030205","1.10","1.12","1.10","1.12","298787"
"ABS","20030205","2.62","2.62","2.55","2.55","10293"
"ABX","20030205","0.71","0.71","0.68","0.68","874718"
"ABXO","20030205","0.415","0.43","0.405","0.41","473758"
"ACU","20030205","0.14","0.145","0.14","0.145","146945"
"ADA","20030205","0.78","0.78","0.78","0.78","4000"
"ADB","20030205","7.24","7.29","7.21","7.21","128265"
"ADBHB","20030205","86.85","86.85","86.50","86.50","1508"
"ADBPA","20030205","108.90","108.90","108.90","108.90","690"
"ADG","20030205","2.94","2.95","2.94","2.95","1500"
"ADM","20030205","0.027","0.027","0.027","0.027","25000"
"ADN","20030205","0.165","0.17","0.165","0.17","60000"
"ADP","20030205","2.65","2.66","2.65","2.66","1122699"
"ADT","20030205","0.99","0.99","0.99","0.99","1135"
"ADU","20030205","0.25","0.28","0.25","0.28","596397"
"ADUO","20030205","0.07","0.082","0.07","0.082","455000"
"ADX","20030205","0.79","0.80","0.70","0.71","1378292"
"ADXOA","20030205","0.55","0.55","0.47","0.50","271100"
"ADZ","20030205","1.77","1.81","1.76","1.78","177591"
"AEC","20030205","0.89","0.89","0.89","0.89","11174"
"AEI","20030205","0.24","0.24","0.23","0.24","163000"
"AEIO","20030205","0.08","0.08","0.08","0.08","12500"
"AEN","20030205","0.21","0.21","0.21","0.21","7800"
"AEO","20030205","1.46","1.48","1.46","1.46","73680"
"AET","20030205","0.80","0.80","0.80","0.80","13000"
"AFC","20030205","0.51","0.51","0.51","0.51","11000"
"AFF","20030205","0.27","0.27","0.27","0.27","6995"
"AFI","20030205","3.22","3.22","3.17","3.19","212502"
"AFM","20030205","0.03","0.031","0.029","0.031","275000"
"AGA","20030205","0.003","0.003","0.003","0.003","52704"
"AGG","20030205","12.25","12.40","12.05","12.38","21270"
"AGH","20030205","0.80","0.80","0.80","0.80","116913"
"AGI","20030205","0.60","0.60","0.60","0.60","50700"
"AGL","20030205","10.59","10.59","10.45","10.47","752412"
"AGLIPA","20030205","3.53","3.53","3.53","3.53","1000"
"AGLISE","20030205","1.86","1.86","1.86","1.86","1753"
"AGM","20030205","0.061","0.07","0.061","0.07","1019750"
"AGS","20030205","0.059","0.059","0.059","0.059","135000"
"AGT","20030205","0.275","0.275","0.25","0.25","38000"
"AGTO","20030205","0.11","0.11","0.11","0.11","15000"
"AGX","20030205","0.30","0.30","0.295","0.295","19237"
"AGY","20030205","0.145","0.145","0.145","0.145","43864"
"AGZ","20030205","0.009","0.009","0.008","0.008","273000"
"AGZOB","20030205","0.002","0.002","0.002","0.002","250000"
"AHD","20030205","2.24","2.24","2.18","2.18","53516"
"AHT","20030205","0.25","0.25","0.25","0.25","703608"
"AIA","20030205","5.00","5.00","5.00","5.00","1000"
"AIE","20030205","0.195","0.195","0.18","0.19","65000"
"AIP","20030205","1.12","1.13","1.11","1.12","1020504"
"AIX","20030205","1.33","1.33","1.32","1.32","185569"
"AIZ","20030205","0.52","0.52","0.51","0.51","121233"
"AJL","20030205","1.24","1.24","1.23","1.24","28380"
"ALK","20030205","0.395","0.40","0.385","0.385","492510"
"ALL","20030205","4.42","4.42","4.20","4.22","782561"
"ALLIMF","20030205","1.85","1.85","1.76","1.78","16500"
"ALN","20030205","4.34","4.37","4.30","4.33","108950"
"ALR","20030205","0.93","0.93","0.93","0.93","58198"
"ALS","20030205","3.78","3.78","3.76","3.78","35490"
"ALU","20030205","0.80","0.85","0.80","0.85","43995"
"ALZ","20030205","1.43","1.44","1.41","1.42","2356910"
"ALZPA","20030205","109.00","109.00","109.00","109.00","330"
