AEIO,20050621,.455,.455,.44,.445,49500
ALDO,20050621,.11,.11,.11,.11,180000
AMHO,20050621,.04,.04,.04,.04,15000
ANPO,20050621,.011,.011,.011,.011,24800
APZO,20050621,.005,.01,.005,.01,500000
ARMO,20050621,.15,.15,.15,.15,5000
AROOB,20050621,.024,.025,.024,.025,150000
ASCO,20050621,.002,.002,.002,.002,40000
AUMOA,20050621,.001,.002,.001,.002,1100000
AXCO,20050621,.035,.035,.035,.035,100000
BAROA,20050621,.06,.06,.055,.055,135000
BGFO,20050621,.09,.095,.09,.095,1848968
BLZO,20050621,.02,.02,.02,.02,500000
BODO,20050621,.005,.005,.005,.005,419500
BOWO,20050621,.048,.048,.048,.048,11267
BPOO,20050621,.002,.002,.002,.002,171538
BTCOA,20050621,.03,.03,.03,.03,1350
CASO,20050621,.07,.07,.07,.07,2668
CBDO,20050621,.001,.001,.001,.001,174615
CCIO,20050621,.005,.005,.005,.005,790000
CMOO,20050621,.001,.001,.001,.001,17743
CMQO,20050621,.002,.002,.002,.002,282206
CNFO,20050621,.016,.016,.016,.016,100000
CNNOA,20050621,.014,.014,.014,.014,400000
COSO,20050621,.125,.14,.125,.14,62500
CPCO,20050621,.13,.135,.12,.12,210000
CPKO,20050621,2.66,2.66,2.55,2.6,8288
CQTO,20050621,.059,.06,.059,.06,220000
CREO,20050621,.012,.012,.012,.012,20000
CRKO,20050621,.18,.18,.18,.18,3000
CRPO,20050621,.001,.001,.001,.001,239849
CTNO,20050621,.022,.022,.022,.022,10000
DEGO,20050621,.018,.018,.015,.015,340000
DGRO,20050621,.01,.01,.01,.01,5000
DIAO,20050621,.021,.021,.021,.021,4978
DVCO,20050621,1.405,1.405,1.405,1.405,7000
EBROA,20050621,.034,.035,.034,.035,100000
ELLO,20050621,.015,.015,.015,.015,20000
EPEO,20050621,.033,.033,.032,.032,46000
EQIO,20050621,.175,.175,.14,.15,55895
EXSO,20050621,.055,.055,.055,.055,8334
FAROA,20050621,.02,.023,.018,.018,4211828
FCNO,20050621,.29,.335,.29,.33,745668
FXRO,20050621,.14,.14,.14,.14,40000
GDNO,20050621,.022,.024,.022,.024,844000
GLIO,20050621,.225,.225,.225,.225,10000
GMIO,20050621,.089,.09,.089,.09,257000
GWEO,20050621,.05,.05,.05,.05,89500
GWRO,20050621,.086,.086,.086,.086,10000
HGOOA,20050621,.05,.05,.05,.05,25000
HHVO,20050621,.066,.066,.057,.058,225000
IPAO,20050621,.17,.185,.17,.185,30000
ISSO,20050621,.03,.03,.03,.03,20000
JAGO,20050621,.025,.025,.025,.025,12000
JMSO,20050621,.016,.016,.015,.015,112500
JRLO,20050621,.03,.03,.03,.03,2666850
KIMOA,20050621,.75,.75,.74,.74,70250
MCLO,20050621,.001,.001,.001,.001,1000
MFSOA,20050621,.002,.002,.001,.001,1292864
MGXO,20050621,.49,.49,.49,.49,13000
MICO,20050621,.014,.014,.013,.013,170000
MMNOA,20050621,.012,.012,.012,.012,20000
MMXO,20050621,.2,.2,.2,.2,65000
MOEO,20050621,.2,.2,.2,.2,5000
MOGOA,20050621,.046,.046,.045,.045,64900
MOOO,20050621,.011,.011,.011,.011,293000
MOSO,20050621,.01,.01,.01,.01,62238
MPDO,20050621,.01,.01,.01,.01,12888
MPYO,20050621,.005,.005,.005,.005,1000
MRCO,20050621,.02,.02,.02,.02,148710
MRYO,20050621,.003,.003,.003,.003,110000
MSCO,20050621,.03,.03,.028,.028,200000
MSXO,20050621,.04,.04,.04,.04,1250
MTDO,20050621,.05,.05,.05,.05,599
NDOO,20050621,.063,.063,.062,.062,419655
NEOO,20050621,.024,.024,.024,.024,185000
NHCO,20050621,.68,.68,.67,.68,1543
NMSO,20050621,.515,.515,.515,.515,9000
NZOOA,20050621,.35,.35,.34,.34,153554
ORCO,20050621,.092,.092,.092,.092,100000
PAAOA,20050621,.032,.032,.031,.031,568928
PBIO,20050621,.057,.057,.057,.057,12500
PCCO,20050621,.002,.002,.002,.002,1200
PCCOB,20050621,.025,.025,.025,.025,14599
PDMO,20050621,.019,.019,.019,.019,25000
PELO,20050621,.004,.004,.004,.004,25000
PMAOB,20050621,.002,.002,.002,.002,175000
PMHO,20050621,.002,.002,.002,.002,250000
PSPO,20050621,.008,.008,.008,.008,130000
RIVO,20050621,.465,.465,.465,.465,17500
RMIO,20050621,.02,.02,.016,.016,60000
RPTO,20050621,.026,.026,.025,.025,375000
RRSO,20050621,.009,.009,.008,.008,1223355
RTLO,20050621,.046,.06,.046,.06,81100
RTMO,20050621,.025,.025,.024,.024,1620332
SBPOA,20050621,.013,.013,.011,.011,300000
SCVO,20050621,.075,.075,.075,.075,3333
SELO,20050621,.48,.48,.48,.48,20000
SFRO,20050621,.017,.017,.017,.017,54000
SKWO,20050621,.006,.006,.006,.006,68000
SLVO,20050621,.185,.19,.18,.185,227345
SOEO,20050621,.085,.085,.081,.082,49363
SOTO,20050621,1.6,1.6,1.6,1.6,351
SYPO,20050621,.036,.036,.035,.035,100000
TASO,20050621,.05,.05,.05,.05,50000
TAWOA,20050621,.2,.2,.19,.19,31250
TGSOA,20050621,.04,.04,.04,.04,50000
TJNO,20050621,.062,.065,.062,.065,40000
TOXO,20050621,.006,.006,.006,.006,1215988
VHLO,20050621,.04,.04,.04,.04,5000
VOYO,20050621,.135,.135,.13,.13,4331356
WASO,20050621,.01,.01,.01,.01,499750
WEZO,20050621,.016,.017,.016,.017,94048
YMLO,20050621,.04,.045,.04,.045,15000
ZBBO,20050621,.06,.06,.06,.06,5000
