AGKKA7,20120301,0,0,0,.19,30
AGKKB7,20120301,0,0,0,.55,20
AGKKC7,20120301,.045,.05,.045,.05,360
AGKKF7,20120301,.39,.39,.39,.39,175
AGKKG7,20120301,.095,.105,.095,.105,520
AGKKM7,20120301,0,0,0,.61,10
AGKL17,20120301,0,0,0,.885,20
AGKLS7,20120301,1.27,1.27,1.27,1.27,23
AGKNP7,20120301,.435,.435,.435,.435,30
AGKQB7,20120301,.03,.03,.025,.03,135
AGKSZ7,20120301,0,0,0,0,30
AGKT37,20120301,.29,.29,.29,.29,425
AGKT87,20120301,.17,.185,.17,.185,85
AGKT97,20120301,.53,.53,.53,.53,365
AGKTG7,20120301,.12,.12,.115,.12,1030
AGKTX7,20120301,.04,.04,.04,.04,250
AGKU17,20120301,.33,.33,.33,.33,50
AGKUZ7,20120301,.44,.44,.44,.44,30
AGKV47,20120301,0,0,0,.67,70
AGKVR7,20120301,.835,.835,.835,.835,80
AGKYI7,20120301,.2,.2,.2,.2,300
AGKYN7,20120301,.93,.93,.93,.93,100
AGKYW7,20120301,1.92,1.92,1.92,1.92,40
AIOC88,20120301,.17,.175,.17,.175,997
AIOFY8,20120301,.13,.13,.13,.13,30
AMCJI8,20120301,.275,.275,.275,.275,200
AMPFV8,20120301,0,0,0,.48,44
AMPFW8,20120301,.01,.01,.01,.01,140
AMPFZ8,20120301,0,0,0,.93,7
AMPG38,20120301,1.195,1.195,1.195,1.195,10
AMPLU8,20120301,.075,.08,.075,.075,1080
AMPLW8,20120301,.15,.16,.15,.16,115
AMPME8,20120301,0,0,0,.035,600
AMPMN8,20120301,.03,.04,.03,.035,2377
AMPMO8,20120301,.21,.21,.21,.21,630
AMPP18,20120301,0,0,0,.16,60
AMPQO8,20120301,0,0,0,.98,7
AMPTW8,20120301,.09,.09,.09,.09,30
AMPU38,20120301,.36,.36,.36,.36,40
AMPUS8,20120301,.11,.11,.1,.1,550
AMPUT8,20120301,.015,.015,.015,.015,490
AMPUV8,20120301,.065,.065,.06,.065,2670
AMPUY8,20120301,.04,.04,.04,.04,250
AMPVM8,20120301,.245,.245,.245,.245,25
AMPW88,20120301,.325,.325,.325,.325,10
AMPX38,20120301,0,0,0,0,12
AMPXL8,20120301,.13,.13,.13,.13,50
AMPYE8,20120301,0,0,0,0,66
ANZBW9,20120301,1.05,1.05,1.05,1.05,45
ANZC59,20120301,0,0,0,.41,136
ANZCG,20120301,.19,.19,.19,.19,20
ANZCG7,20120301,0,0,0,1.305,40
ANZCP7,20120301,0,0,0,.66,136
ANZCU7,20120301,0,0,0,.995,10
ANZCW7,20120301,.215,.215,.215,.215,40
ANZCZ7,20120301,.74,.755,.74,.755,210
ANZD47,20120301,.415,.415,.415,.415,70
ANZEN7,20120301,.135,.145,.115,.115,480
ANZEO7,20120301,1.3,1.3,1.28,1.28,40
ANZEP7,20120301,0,0,0,.96,194
ANZEQ7,20120301,.43,.44,.41,.44,287
ANZER7,20120301,.5,.5,.5,.5,240
ANZES7,20120301,.6,.635,.6,.635,532
ANZEU7,20120301,.255,.3,.255,.3,323
ANZEV7,20120301,0,0,0,.36,5
ANZEW7,20120301,0,0,0,.845,40
ANZF88,20120301,.5,.545,.5,.545,40
ANZGO7,20120301,.16,.16,.14,.14,200
ANZGW7,20120301,0,0,0,.15,178
ANZJR7,20120301,.28,.28,.28,.28,100
ANZK77,20120301,.465,.53,.465,.53,535
ANZKC7,20120301,0,0,0,.4,10
ANZKH7,20120301,.61,.7,.61,.67,702
ANZKI7,20120301,.975,.975,.9,.915,1161
ANZKJ7,20120301,.88,.88,.88,.88,700
ANZKL7,20120301,0,0,0,.985,10
ANZKM7,20120301,.665,.67,.6,.6,457
ANZKN7,20120301,1.16,1.16,1.16,1.16,55
ANZMA7,20120301,.42,.42,.395,.395,133
ANZMB7,20120301,1.46,1.46,1.46,1.46,30
ANZMC7,20120301,.61,.61,.61,.61,6
ANZMF7,20120301,.64,.64,.64,.64,20
ANZN87,20120301,.245,.245,.23,.245,385
ANZN97,20120301,.125,.125,.125,.125,30
ANZNM7,20120301,.08,.08,.08,.08,60
ANZP87,20120301,.4,.4,.4,.4,30
ANZPK7,20120301,.41,.41,.41,.41,20
ANZPO9,20120301,.09,.09,.09,.09,30
ANZPX7,20120301,.07,.07,.065,.065,80
ANZQO9,20120301,0,0,0,.415,70
ANZQP9,20120301,0,0,0,1.095,10
ANZQR9,20120301,.06,.06,.06,.06,45
ANZRS9,20120301,.25,.285,.235,.285,2653
ANZRT9,20120301,.62,.62,.55,.55,449
ANZRU9,20120301,.3,.32,.265,.27,1561
ANZRV9,20120301,.5,.5,.41,.5,670
ANZRW9,20120301,.85,.85,.85,.85,100
ANZRX9,20120301,.125,.135,.11,.115,4634
ANZRY9,20120301,.05,.05,.04,.04,1301
ANZRZ9,20120301,0,0,0,1,40
ANZS99,20120301,0,0,0,1.97,10
ANZSM,20120301,1.395,1.43,1.39,1.43,90
ANZST9,20120301,2.31,2.31,2.31,2.31,23
ANZSU9,20120301,0,0,0,.06,228
ANZSX9,20120301,1.41,1.42,1.41,1.42,40
ANZSY9,20120301,.1,.1,.1,.1,130
ANZSZ9,20120301,.15,.16,.15,.15,1190
ANZT19,20120301,.95,.95,.95,.95,210
ANZUH9,20120301,9.28,9.28,9.28,9.28,10
ANZUT9,20120301,.025,.025,.025,.025,500
ANZV79,20120301,.85,.85,.85,.85,50
ANZV99,20120301,.75,.77,.75,.77,48
ANZVA9,20120301,1.325,1.325,1.315,1.315,32
ANZWW9,20120301,0,0,0,2.62,300
ANZWX9,20120301,.01,.01,.01,.01,500
ANZYF7,20120301,.065,.065,.065,.065,10
ASXC47,20120301,0,0,0,.31,100
ASXC67,20120301,.5,.5,.5,.5,10
ASXCF7,20120301,0,0,0,.25,100
ASXD57,20120301,.9,.9,.9,.9,20
ASXDN7,20120301,.45,.45,.45,.45,10
ASXIO7,20120301,.56,.56,.56,.56,10
ASXJ17,20120301,0,0,0,0,19
ASXJ27,20120301,0,0,0,0,19
ASXRM9,20120301,.865,.9,.865,.9,40
ASXTS9,20120301,0,0,0,.54,19
ASXTT9,20120301,0,0,0,.175,19
AWCC58,20120301,.09,.09,.09,.09,25
AWCC88,20120301,.04,.04,.04,.04,200
AWCC98,20120301,.02,.02,.02,.02,68
AWCCN8,20120301,0,0,0,0,90
AWCS87,20120301,.35,.35,.35,.35,300
AWCVN7,20120301,.035,.035,.03,.03,636
AWCVO7,20120301,.1,.1,.09,.095,2479
AWCVP7,20120301,.08,.08,.08,.08,56
AWCVV7,20120301,.085,.085,.085,.085,120
AWCVW7,20120301,.05,.05,.05,.05,165
AWCWK7,20120301,.19,.19,.17,.17,707
AWCXL7,20120301,.16,.16,.16,.16,70
AWCXM7,20120301,.035,.035,.035,.035,60
AWCXO7,20120301,.115,.115,.115,.115,540
AWCXP7,20120301,.065,.065,.04,.045,920
AWCZJ7,20120301,.015,.015,.015,.015,409
BHPB18,20120301,0,0,0,0,30
BHPB38,20120301,1.6,1.6,1.6,1.6,40
BHPBF9,20120301,.6,.6,.51,.51,260
BHPBT9,20120301,8.67,8.775,8.66,8.775,223
BHPC2,20120301,.12,.15,.12,.15,426
BHPC7,20120301,6.265,6.265,6.265,6.265,26
BHPCR8,20120301,.02,.025,.02,.025,5600
BHPCU8,20120301,0,0,0,.02,200
BHPD27,20120301,.87,.87,.87,.87,100
BHPD47,20120301,.505,.505,.44,.44,155
BHPD77,20120301,0,0,0,.38,60
BHPD87,20120301,.08,.08,.08,.08,121
BHPD99,20120301,0,0,0,.075,105
BHPDK9,20120301,0,0,0,8.215,20
