"AAC","20041012","1.32","1.32","1.31","1.31","578976"
"AAM","20041012","0.35","0.35","0.335","0.335","15500"
"AAQ","20041012","0.46","0.46","0.445","0.445","100754"
"AAR","20041012","0.019","0.019","0.019","0.019","30000"
"AAT","20041012","0.205","0.205","0.205","0.205","3593"
"AAU","20041012","1.11","1.13","1.11","1.13","26101"
"ABB","20041012","7.10","7.10","6.95","6.95","141673"
"ABC","20041012","1.53","1.56","1.53","1.55","2313680"
"ABI","20041012","0.235","0.24","0.23","0.235","487025"
"ABK","20041012","0.11","0.11","0.11","0.11","110000"
"ABP","20041012","1.27","1.28","1.25","1.26","87805"
"ABS","20041012","4.65","4.90","4.65","4.76","1967526"
"ABSPA","20041012","5.80","5.90","5.80","5.90","12500"
"ACDHB","20041012","104.00","104.00","104.00","104.00","400"
"ACF","20041012","1.04","1.06","1.04","1.05","447042"
"ACL","20041012","0.53","0.57","0.52","0.52","136260"
"ACR","20041012","0.91","0.95","0.91","0.92","48000"
"ACU","20041012","0.37","0.37","0.36","0.365","165736"
"ADA","20041012","0.31","0.31","0.27","0.28","158902"
"ADB","20041012","9.00","9.16","9.00","9.10","345925"
"ADBHB","20041012","95.40","95.40","95.28","95.28","307"
"ADBIMR","20041012","4.29","4.29","4.29","4.29","10000"
"ADBPA","20041012","106.10","106.10","105.70","105.70","1006"
"ADBPB","20041012","104.00","104.25","103.97","104.00","20200"
"ADG","20041012","3.80","3.80","3.79","3.80","26360"
"ADK","20041012","0.038","0.038","0.037","0.037","102402"
"ADL","20041012","0.20","0.20","0.19","0.19","149905"
"ADN","20041012","0.20","0.20","0.20","0.20","151745"
"ADU","20041012","0.81","0.81","0.81","0.81","1100"
"ADY","20041012","0.025","0.025","0.025","0.025","713280"
"ADZ","20041012","1.52","1.52","1.49","1.50","253973"
"AEC","20041012","1.63","1.72","1.59","1.68","35190"
"AEF","20041012","15.00","15.00","15.00","15.00","500"
"AEI","20041012","0.92","0.92","0.89","0.90","37500"
"AEN","20041012","0.88","0.88","0.88","0.88","17500"
"AEO","20041012","1.40","1.45","1.37","1.45","1105953"
"AEX","20041012","0.06","0.06","0.057","0.058","3117500"
"AEYG","20041012","103.19","103.20","102.76","102.90","25299"
"AFC","20041012","0.58","0.59","0.58","0.58","57000"
"AFI","20041012","3.37","3.40","3.36","3.40","432411"
"AFL","20041012","1.35","1.35","1.32","1.32","11401"
"AFLO","20041012","1.07","1.07","1.07","1.07","5000"
"AFM","20041012","0.026","0.029","0.025","0.029","7551705"
"AFT","20041012","0.022","0.022","0.022","0.022","5000"
"AFYHA","20041012","107.70","107.74","107.69","107.74","881"
"AGC","20041012","1.94","1.95","1.94","1.94","120783"
"AGG","20041012","10.36","10.50","10.35","10.50","103173"
"AGI","20041012","0.85","0.86","0.85","0.85","107041"
"AGL","20041012","13.28","13.49","13.26","13.43","785141"
"AGM","20041012","0.125","0.125","0.125","0.125","50000"
"AGX","20041012","0.56","0.56","0.55","0.56","126831"
"AGY","20041012","0.091","0.091","0.08","0.081","142177"
"AGZ","20041012","0.225","0.225","0.225","0.225","36331"
"AHD","20041012","3.76","3.77","3.76","3.76","15200"
"AHO","20041012","0.48","0.48","0.48","0.48","9000"
"AHS","20041012","1.19","1.20","1.18","1.19","137905"
"AHUG","20041012","108.50","109.00","108.00","109.00","930"
"AIA","20041012","6.55","6.67","6.55","6.67","144857"
"AIM","20041012","0.055","0.055","0.051","0.054","16342057"
"AIX","20041012","1.95","1.99","1.94","1.99","626625"
"AIZ","20041012","1.48","1.54","1.47","1.52","365109"
"AJL","20041012","1.78","1.79","1.78","1.78","12410"
"AKD","20041012","0.02","0.021","0.02","0.021","474570"
"ALB","20041012","0.50","0.51","0.44","0.44","77500"
"ALD","20041012","0.245","0.245","0.245","0.245","20008"
"ALDO","20041012","0.10","0.10","0.085","0.085","10000"
"ALE","20041012","0.049","0.049","0.048","0.048","360000"
"ALH","20041012","3.25","3.25","3.20","3.21","6430642"
"ALK","20041012","0.24","0.26","0.24","0.24","1854980"
"ALL","20041012","7.70","7.82","7.65","7.68","1604114"
"ALLIMP","20041012","2.69","2.69","2.69","2.69","400"
"ALLWMF","20041012","0.295","0.30","0.295","0.30","20000"
"ALLXOC","20041012","2.19","2.28","2.18","2.18","23000"
"ALN","20041012","7.40","7.44","7.40","7.40","626220"
"ALNIZP","20041012","3.76","3.76","3.76","3.76","3600"
"ALNPA","20041012","120.00","120.00","120.00","120.00","160"
"ALR","20041012","1.09","1.09","1.09","1.09","72081"
"ALS","20041012","7.37","7.39","7.34","7.34","208926"
"ALW","20041012","0.49","0.49","0.49","0.49","6000"
"ALZ","20041012","1.83","1.83","1.80","1.80","211307"
"AMC","20041012","7.00","7.01","6.96","6.99","5705924"
"AMCIMO","20041012","3.19","3.19","3.18","3.18","12000"
"AMCISW","20041012","0.76","0.76","0.76","0.76","14400"
"AMCXOQ","20041012","1.02","1.02","1.02","1.02","5000"
"AME","20041012","0.14","0.14","0.14","0.14","90000"
"AMEO","20041012","0.022","0.022","0.022","0.022","50000"
"AMH","20041012","0.50","0.50","0.50","0.50","19930"
"AML","20041012","0.48","0.48","0.475","0.475","328515"
"AMM","20041012","0.23","0.23","0.22","0.225","2685124"
"AMP","20041012","6.37","6.43","6.36","6.39","10748836"
"AMPIGJ","20041012","0.90","0.90","0.87","0.87","7904"
"AMPIMC","20041012","3.10","3.10","3.10","3.10","6500"
"AMPIMD","20041012","2.19","2.19","2.17","2.17","14000"
"AMPIMG","20041012","1.35","1.38","1.35","1.38","72000"
"AMPIMP","20041012","1.21","1.21","1.21","1.21","50000"
"AMPIMU","20041012","0.77","0.83","0.77","0.82","57000"
"AMPIOC","20041012","4.51","4.51","4.50","4.50","62000"
"AMPIOE","20041012","2.37","2.37","2.37","2.37","5000"
"AMPIOI","20041012","3.43","3.43","3.43","3.43","5000"
"AMPIOJ","20041012","1.94","1.94","1.93","1.93","8000"
"AMPISR","20041012","1.74","1.74","1.74","1.74","5000"
"AMPISS","20041012","1.28","1.28","1.28","1.28","13000"
"AMPISX","20041012","2.12","2.13","2.12","2.13","10300"
"AMPIWF","20041012","2.93","2.95","2.93","2.95","13000"
"AMPIZM","20041012","1.52","1.52","1.52","1.52","42070"
"AMPIZO","20041012","3.74","3.74","3.74","3.74","5000"
"AMPIZQ","20041012","3.27","3.27","3.27","3.27","54700"
"AMPSMT","20041012","4.25","4.25","4.25","4.25","1000"
"AMPWMD","20041012","0.038","0.038","0.038","0.038","170000"
"AMPWME","20041012","0.061","0.061","0.061","0.061","80000"
"AMPWOC","20041012","0.10","0.10","0.10","0.10","10000"
"AMPWOD","20041012","0.085","0.085","0.081","0.081","230000"
"AMPWOE","20041012","0.21","0.21","0.205","0.205","320000"
"AMPXOC","20041012","1.00","1.00","0.99","0.99","10000"
"AMPXOD","20041012","0.72","0.75","0.72","0.72","72700"
"AMQHA","20041012","102.10","102.49","102.10","102.49","242"
"AMU","20041012","0.63","0.63","0.60","0.62","1074372"
"AMUOB","20041012","0.36","0.36","0.345","0.35","426033"
"AMZG","20041012","106.75","106.75","106.61","106.61","242"
"AMZGA","20041012","109.00","109.00","108.40","109.00","1347"
"AND","20041012","0.072","0.072","0.07","0.07","418500"
"ANE","20041012","3.84","3.84","3.79","3.84","50938"
"ANG","20041012","0.46","0.46","0.46","0.46","30000"
"ANM","20041012","0.036","0.036","0.035","0.036","1926438"
"ANMNA","20041012","0.051","0.052","0.051","0.051","866500"
"ANN","20041012","8.87","9.05","8.85","9.01","598156"
"ANP","20041012","0.11","0.115","0.11","0.115","50000"
"ANPO","20041012","0.049","0.049","0.049","0.049","5500"
"ANX","20041012","0.465","0.465","0.46","0.465","97948"
"ANZ","20041012","19.16","19.40","19.15","19.34","2885351"
"ANZIGJ","20041012","1.98","2.07","1.98","2.07","9000"
"ANZIMB","20041012","2.88","2.99","2.88","2.96","69000"
"ANZIMC","20041012","7.80","8.00","7.80","8.00","4000"
"ANZIME","20041012","1.99","2.10","1.99","2.10","13200"
"ANZIMG","20041012","3.93","4.04","3.93","4.04","12500"
"ANZIMZ","20041012","2.67","2.67","2.67","2.67","3000"
"ANZIOC","20041012","10.41","10.41","10.41","10.41","1620"
"ANZIOI","20041012","6.40","6.40","6.40","6.40","2000"
"ANZIOL","20041012","9.62","9.73","9.62","9.73","8000"
"ANZISG","20041012","8.00","8.00","8.00","8.00","2000"
"ANZIWF","20041012","5.84","5.88","5.84","5.88","16000"
"ANZIWH","20041012","3.05","3.17","3.05","3.17","31300"
"ANZIWL","20041012","3.55","3.55","3.55","3.55","8000"
"ANZIZK","20041012","4.63","4.63","4.63","4.63","935"
"ANZIZL","20041012","2.76","2.76","2.76","2.76","1400"
"ANZIZM","20041012","4.45","4.45","4.45","4.45","2000"
"ANZIZQ","20041012","9.16","9.32","9.16","9.32","2100"
"ANZPA","20041012","102.19","102.20","102.05","102.20","198645"
"ANZWOI","20041012","0.325","0.325","0.325","0.325","70000"
"ANZWOU","20041012","0.12","0.12","0.12","0.12","45000"
"ANZWZE","20041012","0.285","0.285","0.285","0.285","10000"
"ANZXMF","20041012","2.49","2.49","2.49","2.49","2000"
"ANZXMU","20041012","0.45","0.45","0.34","0.34","16000"
"ANZXOS","20041012","0.56","0.56","0.56","0.56","5750"
"ANZXST","20041012","1.63","1.63","1.50","1.50","4000"
"AOE","20041012","0.435","0.45","0.435","0.445","1194624"
"AOEGA","20041012","0.54","0.54","0.54","0.54","50000"
"APA","20041012","2.92","2.92","2.89","2.92","174917"
"APE","20041012","7.10","7.10","6.90","6.90","2078"
"APG","20041012","0.034","0.034","0.032","0.032","652359"
"API","20041012","3.08","3.09","3.06","3.07","229150"
"APL","20041012","0.205","0.23","0.205","0.22","1002995"
"APM","20041012","0.022","0.022","0.022","0.022","80000"
"APN","20041012","4.65","4.65","4.62","4.65","319656"
"APZ","20041012","0.20","0.20","0.195","0.195","970000"
"APZO","20041012","0.008","0.008","0.008","0.008","84110"
"AQA","20041012","0.87","0.87","0.87","0.87","11000"
"AQD","20041012","0.17","0.175","0.17","0.175","29755"
"AQL","20041012","0.045","0.045","0.045","0.045","81970"
"AQP","20041012","7.70","7.70","7.52","7.63","17468"
"ARA","20041012","0.38","0.39","0.38","0.385","53264"
"ARE","20041012","0.14","0.14","0.135","0.135","88511"
"AREO","20041012","0.06","0.06","0.06","0.06","24422"
"ARG","20041012","4.95","4.96","4.92","4.95","95403"
"ARM","20041012","0.185","0.185","0.185","0.185","20000"
"ARO","20041012","0.06","0.071","0.06","0.071","612001"
"ARP","20041012","3.92","3.99","3.89","3.95","59700"
"ARQ","20041012","1.15","1.15","1.11","1.11","1161204"
"ARU","20041012","0.14","0.14","0.14","0.14","80000"
"ARX","20041012","0.046","0.047","0.046","0.046","119992"
"ASB","20041012","1.61","1.62","1.60","1.61","113250"
"ASC","20041012","0.062","0.062","0.062","0.062","52000"
"ASCO","20041012","0.011","0.011","0.011","0.011","7500"
"ASL","20041012","0.55","0.56","0.54","0.54","233675"
"ASV","20041012","0.215","0.215","0.205","0.205","1128500"
"ASX","20041012","16.76","16.86","16.70","16.84","144131"
"ASZ","20041012","0.425","0.425","0.425","0.425","18627"
"ATG","20041012","0.65","0.67","0.64","0.66","186828"
"ATI","20041012","0.04","0.05","0.04","0.05","44700"
"ATN","20041012","0.13","0.13","0.125","0.125","82834"
"ATP","20041012","0.17","0.17","0.17","0.17","25000"
"ATR","20041012","2.98","2.98","2.98","2.98","10000"
"ATX","20041012","0.091","0.091","0.086","0.086","423390"
"ATZ","20041012","0.455","0.47","0.43","0.47","1227178"
"AUH","20041012","0.071","0.071","0.07","0.07","143626"
"AUI","20041012","4.70","4.70","4.70","4.70","11432"
"AUM","20041012","0.038","0.038","0.038","0.038","200000"
"AUN","20041012","0.82","0.83","0.81","0.83","279316"
"AUO","20041012","0.75","0.77","0.73","0.75","1311444"
"AUOG","20041012","0.781","0.80","0.76","0.795","268567"
"AUS","20041012","0.89","0.89","0.88","0.89","66500"
"AUZ","20041012","0.13","0.13","0.125","0.125","89231"
"AVA","20041012","0.039","0.039","0.039","0.039","20000"
"AVJ","20041012","1.78","1.80","1.78","1.80","130393"
"AVM","20041012","0.63","0.63","0.62","0.62","68300"
"AVO","20041012","0.135","0.135","0.13","0.13","65000"
"AVP","20041012","0.165","0.165","0.165","0.165","28000"
"AVR","20041012","0.59","0.59","0.57","0.58","55970"
