"AAC","20050120","1.70","1.74","1.70","1.72","300611"
"AAE","20050120","0.28","0.28","0.28","0.28","10000"
"AAM","20050120","0.31","0.31","0.31","0.31","25000"
"AAQ","20050120","0.42","0.425","0.395","0.395","13000"
"AAR","20050120","0.021","0.021","0.021","0.021","133100"
"AAT","20050120","0.195","0.195","0.195","0.195","69290"
"ABB","20050120","6.90","6.93","6.86","6.91","45645"
"ABC","20050120","1.73","1.74","1.67","1.69","834317"
"ABI","20050120","0.13","0.13","0.13","0.13","77101"
"ABP","20050120","1.40","1.40","1.37","1.37","166213"
"ABQ","20050120","0.46","0.46","0.46","0.46","45000"
"ABS","20050120","5.52","5.59","5.52","5.59","724375"
"ACL","20050120","0.78","0.80","0.78","0.79","31700"
"ACR","20050120","0.81","0.82","0.78","0.82","215900"
"ACU","20050120","0.32","0.33","0.315","0.33","126500"
"ADB","20050120","10.40","10.50","10.40","10.40","65558"
"ADBHB","20050120","97.30","97.30","97.30","97.30","200"
"ADBPB","20050120","105.70","105.70","105.70","105.70","381"
"ADG","20050120","3.56","3.58","3.52","3.55","23600"
"ADL","20050120","0.18","0.18","0.18","0.18","41000"
"ADN","20050120","0.35","0.36","0.345","0.345","62305"
"ADT","20050120","1.09","1.09","1.09","1.09","2270"
"ADX","20050120","0.135","0.135","0.13","0.13","98800"
"ADY","20050120","0.081","0.082","0.078","0.078","4093666"
"ADZ","20050120","1.49","1.51","1.49","1.49","710319"
"AEI","20050120","0.66","0.66","0.65","0.65","7000"
"AEM","20050120","0.16","0.16","0.16","0.16","10000"
"AEN","20050120","1.15","1.16","1.13","1.13","35131"
"AEO","20050120","1.76","1.79","1.76","1.79","829939"
"AEQCA","20050120","1.82","1.84","1.82","1.82","1567710"
"AET","20050120","0.355","0.36","0.355","0.36","6500"
"AEU","20050120","1.57","1.58","1.56","1.56","186053"
"AEX","20050120","0.034","0.035","0.034","0.034","535000"
"AEYG","20050120","104.00","104.85","103.70","104.50","2321"
"AFC","20050120","0.63","0.65","0.63","0.65","12500"
"AFI","20050120","3.62","3.63","3.61","3.62","199631"
"AFL","20050120","0.95","0.95","0.91","0.91","16158"
"AFT","20050120","0.023","0.023","0.022","0.023","825226"
"AFYHA","20050120","109.65","110.30","109.65","110.30","486"
"AGC","20050120","1.70","1.70","1.68","1.68","214304"
"AGG","20050120","8.80","8.80","8.74","8.76","23458"
"AGI","20050120","1.01","1.02","1.01","1.01","46500"
"AGIG","20050120","1.28","1.28","1.28","1.28","4000"
"AGL","20050120","13.50","13.76","13.45","13.72","994180"
"AGLIOM","20050120","4.23","4.23","4.23","4.23","4716"
"AGLISW","20050120","3.14","3.38","3.14","3.38","6000"
"AGLIWH","20050120","2.36","2.36","2.36","2.36","6850"
"AGLIWL","20050120","2.96","2.96","2.96","2.96","3000"
"AGLIZQ","20050120","7.63","7.64","7.63","7.64","2600"
"AGM","20050120","0.13","0.13","0.125","0.13","183000"
"AGO","20050120","0.33","0.33","0.26","0.26","80102"
"AGOO","20050120","0.12","0.12","0.12","0.12","50000"
"AGP","20050120","2.45","2.45","2.45","2.45","1320"
"AGS","20050120","0.04","0.04","0.04","0.04","666"
"AGX","20050120","0.52","0.53","0.51","0.53","75000"
"AGY","20050120","0.075","0.075","0.075","0.075","30000"
"AGZ","20050120","0.21","0.23","0.21","0.23","86219"
"AHD","20050120","4.46","4.46","4.44","4.44","2509"
"AHO","20050120","0.55","0.55","0.54","0.54","55000"
"AHS","20050120","1.34","1.34","1.32","1.32","122062"
"AHUG","20050120","105.50","105.90","105.50","105.90","918"
"AHUGA","20050120","99.06","99.06","98.60","98.94","10699"
"AIA","20050120","7.41","7.41","7.41","7.41","462"
"AIE","20050120","0.18","0.185","0.18","0.185","71100"
"AIM","20050120","0.056","0.056","0.052","0.054","1930434"
"AIX","20050120","2.60","2.67","2.57","2.65","506442"
"AIZ","20050120","1.49","1.49","1.47","1.47","4217"
"AJL","20050120","1.97","1.97","1.92","1.92","118741"
"ALB","20050120","0.48","0.51","0.48","0.51","23500"
"ALE","20050120","0.096","0.096","0.09","0.09","698300"
"ALH","20050120","3.73","3.73","3.73","3.73","2000"
"ALK","20050120","0.225","0.23","0.225","0.225","221288"
"ALL","20050120","10.30","10.30","10.05","10.15","525026"
"ALLWMG","20050120","0.235","0.235","0.235","0.235","2200"
"ALLWOC","20050120","0.19","0.195","0.19","0.195","40000"
"ALLWOQ","20050120","0.038","0.038","0.038","0.038","50000"
"ALLXOC","20050120","2.82","2.82","2.82","2.82","5000"
"ALN","20050120","8.70","8.77","8.69","8.76","423154"
"ALNIMF","20050120","3.89","3.89","3.88","3.88","10000"
"ALNIWL","20050120","3.44","3.44","3.44","3.44","7500"
"ALNIZP","20050120","4.90","4.90","4.90","4.90","1000"
"ALO","20050120","0.71","0.71","0.71","0.71","3000"
"ALR","20050120","1.17","1.17","1.17","1.17","25695"
"ALS","20050120","7.81","7.95","7.81","7.88","223026"
"ALU","20050120","0.33","0.33","0.325","0.325","113000"
"ALZ","20050120","1.74","1.77","1.74","1.77","431152"
"AMC","20050120","7.25","7.27","7.21","7.25","1679755"
"AMCIMF","20050120","2.85","2.85","2.84","2.84","15000"
"AMCIMO","20050120","3.33","3.33","3.33","3.33","3000"
"AMCIMP","20050120","0.60","0.60","0.56","0.56","50000"
"AMCISW","20050120","0.66","0.66","0.64","0.64","10000"
"AMCXOQ","20050120","0.81","0.81","0.80","0.80","11000"
"AME","20050120","0.18","0.19","0.18","0.19","258649"
"AMEO","20050120","0.055","0.058","0.055","0.058","140000"
"AMG","20050120","0.027","0.027","0.027","0.027","50000"
"AMH","20050120","0.50","0.50","0.49","0.49","121338"
"AMHO","20050120","0.08","0.08","0.075","0.075","40000"
"AML","20050120","0.49","0.52","0.49","0.52","192830"
"AMM","20050120","0.21","0.21","0.205","0.205","198251"
"AMO","20050120","0.90","0.90","0.90","0.90","100"
"AMP","20050120","7.67","7.67","7.59","7.61","6487994"
"AMPIMC","20050120","4.25","4.25","4.25","4.25","7000"
"AMPIMG","20050120","2.66","2.66","2.66","2.66","12000"
"AMPIMP","20050120","2.23","2.24","2.20","2.23","230910"
"AMPIMQ","20050120","1.21","1.21","1.21","1.21","10000"
"AMPIOA","20050120","4.61","4.61","4.61","4.61","1075"
"AMPIOE","20050120","3.48","3.48","3.48","3.48","4000"
"AMPIOM","20050120","4.82","4.82","4.82","4.82","6150"
"AMPISR","20050120","2.79","2.79","2.79","2.79","9000"
"AMPISS","20050120","2.56","2.56","2.56","2.56","10000"
"AMPIWH","20050120","2.07","2.09","2.07","2.08","38500"
"AMPIWI","20050120","3.92","3.92","3.92","3.92","3000"
"AMPIWL","20050120","2.00","2.00","1.90","1.90","10600"
"AMPIZM","20050120","2.38","2.38","2.38","2.38","2600"
"AMPIZQ","20050120","4.32","4.32","4.32","4.32","4000"
"AMPSMU","20050120","4.26","4.26","4.26","4.26","4500"
"AMPWMF","20050120","0.18","0.18","0.175","0.18","90000"
"AMPWOF","20050120","0.285","0.285","0.275","0.275","402500"
"AMPXMD","20050120","1.42","1.42","1.40","1.40","30000"
"AMPXMS","20050120","0.45","0.50","0.45","0.465","56000"
"AMPXOC","20050120","1.29","1.30","1.27","1.30","58592"
"AMPXOS","20050120","1.01","1.01","1.01","1.01","3000"
"AMQHA","20050120","99.90","99.90","99.90","99.90","104"
"AMU","20050120","0.74","0.74","0.70","0.71","195883"
"AMZG","20050120","108.80","108.80","108.80","108.80","1168"
"AMZGA","20050120","111.10","111.10","110.80","111.10","973"
"ANC","20050120","10.40","10.45","10.40","10.45","290"
"AND","20050120","0.10","0.10","0.10","0.10","115000"
"ANE","20050120","3.84","3.84","3.83","3.84","35009"
"ANG","20050120","0.40","0.40","0.40","0.40","110000"
"ANM","20050120","0.021","0.021","0.019","0.019","5946693"
"ANMO","20050120","0.001","0.001","0.001","0.001","484380"
"ANN","20050120","9.12","9.19","9.12","9.19","303245"
"ANP","20050120","0.135","0.135","0.135","0.135","139000"
"ANPO","20050120","0.051","0.051","0.051","0.051","10000"
"ANX","20050120","0.47","0.47","0.455","0.455","50065"
"ANZ","20050120","20.14","20.34","20.13","20.19","2412674"
"ANZIMD","20050120","4.71","4.71","4.71","4.71","5000"
"ANZIME","20050120","2.27","2.28","2.27","2.28","27500"
"ANZION","20050120","4.69","4.69","4.69","4.69","1700"
"ANZIWE","20050120","9.29","9.29","9.29","9.29","150"
"ANZIWF","20050120","6.37","6.37","6.37","6.37","1870"
"ANZIWH","20050120","3.89","3.89","3.88","3.88","30000"
"ANZIZL","20050120","3.17","3.17","3.17","3.17","550"
"ANZPA","20050120","102.24","102.35","102.20","102.20","4953"
"ANZSMT","20050120","12.48","12.48","12.48","12.48","1000"
"ANZSMU","20050120","9.39","9.39","9.39","9.39","5000"
"ANZWMB","20050120","0.125","0.125","0.12","0.12","100000"
"ANZWOK","20050120","0.065","0.065","0.065","0.065","10000"
"ANZWOY","20050120","0.076","0.076","0.073","0.073","50000"
"ANZXMH","20050120","2.33","2.33","2.31","2.31","10000"
"ANZXMX","20050120","1.46","1.46","1.38","1.38","16000"
"ANZXOT","20050120","1.45","1.50","1.45","1.48","12154"
"ANZXSC","20050120","0.69","0.69","0.69","0.69","1900"
"ANZXSE","20050120","1.09","1.13","1.09","1.13","4510"
"AOE","20050120","0.325","0.325","0.32","0.32","108750"
"APA","20050120","3.50","3.58","3.48","3.53","167531"
"APE","20050120","7.15","7.15","7.15","7.15","1199"
"APG","20050120","0.043","0.043","0.042","0.043","690000"
"API","20050120","3.41","3.42","3.40","3.42","208503"
"APL","20050120","0.235","0.235","0.235","0.235","22999"
