"AAP","20000531","6.15","6.25","5.91","5.91","218241"
"AAR","20000531","0.022","0.022","0.021","0.021","275000"
"AAT","20000531","1.70","1.73","1.66","1.66","164273"
"AATR","20000531","0.55","0.60","0.55","0.60","13017"
"AAU","20000531","1.65","1.65","1.65","1.65","1250"
"ABC","20000531","0.39","0.395","0.39","0.39","469261"
"ABCG","20000531","1.98","1.98","1.96","1.98","12786"
"ABG","20000531","1.61","1.62","1.61","1.62","10400"
"ACC","20000531","0.643","0.643","0.60","0.61","333818"
"ACCOB","20000531","0.02","0.02","0.02","0.02","41166"
"ACE","20000531","0.35","0.35","0.35","0.35","791"
"ACI","20000531","0.13","0.13","0.13","0.13","25229"
"ACY","20000531","0.79","0.80","0.79","0.80","37834"
"ADA","20000531","1.75","1.92","1.75","1.92","83630"
"ADB","20000531","4.65","4.68","4.56","4.56","35601"
"ADBHB","20000531","87.50","88.00","87.50","88.00","1121"
"ADH","20000531","0.145","0.16","0.135","0.16","242701"
"ADM","20000531","0.068","0.076","0.068","0.07","281937"
"ADMO","20000531","0.033","0.033","0.03","0.03","112884"
"ADN","20000531","0.071","0.075","0.071","0.075","216000"
"ADP","20000531","2.31","2.31","2.28","2.31","597800"
"ADR","20000531","0.032","0.032","0.032","0.032","538561"
"ADZ","20000531","2.26","2.26","2.20","2.20","182296"
"AEC","20000531","0.79","0.79","0.78","0.78","9730"
"AET","20000531","0.92","0.99","0.92","0.99","5700"
"AEX","20000531","0.08","0.08","0.075","0.08","690000"
"AFD","20000531","0.35","0.35","0.35","0.35","37400"
"AFF","20000531","0.32","0.325","0.32","0.325","197719"
"AFI","20000531","2.52","2.54","2.50","2.53","271543"
"AFIG","20000531","3.05","3.05","3.00","3.00","25500"
"AGA","20000531","0.03","0.03","0.028","0.028","115000"
"AGG","20000531","66.469","66.80","66.469","66.50","837"
"AGH","20000531","0.495","0.50","0.495","0.50","40000"
"AGL","20000531","9.50","9.50","9.13","9.13","565207"
"AGLISJ","20000531","2.23","2.23","2.098","2.098","10000"
"AGM","20000531","0.11","0.11","0.10","0.10","149000"
"AGMO","20000531","0.062","0.067","0.062","0.065","597481"
"AGS","20000531","0.13","0.135","0.13","0.13","70000"
"AGT","20000531","0.22","0.22","0.21","0.21","89129"
"AGY","20000531","0.315","0.33","0.315","0.33","77200"
"AHA","20000531","3.05","3.05","3.05","3.05","88"
"AHD","20000531","2.85","2.87","2.85","2.87","65226"
"AHX","20000531","0.53","0.53","0.51","0.51","26600"
"AIA","20000531","2.13","2.13","2.11","2.13","222971"
"AIE","20000531","0.22","0.22","0.20","0.20","93822"
"AIL","20000531","0.18","0.18","0.18","0.18","6100"
"AIP","20000531","0.99","0.99","0.98","0.99","559428"
"AIU","20000531","0.08","0.08","0.075","0.075","54780"
"AIX","20000531","1.77","1.77","1.65","1.65","283588"
"AIZ","20000531","1.75","1.75","1.73","1.73","3350"
"AJL","20000531","1.39","1.43","1.38","1.43","58346"
"AJN","20000531","1.44","1.46","1.43","1.43","1151309"
"AJP","20000531","1.11","1.13","1.11","1.12","239681"
"AJR","20000531","0.80","0.81","0.80","0.81","60611"
"AKD","20000531","0.029","0.029","0.029","0.029","185000"
"ALA","20000531","0.25","0.28","0.25","0.28","68800"
"ALK","20000531","0.145","0.145","0.14","0.14","30000"
"ALKR","20000531","0.01","0.01","0.01","0.01","34000"
"ALLDA","20000531","4.771","4.78","4.31","4.50","9155030"
"ALX","20000531","0.53","0.53","0.53","0.53","1179"
"ALZ","20000531","1.30","1.30","1.27","1.30","2511190"
"AMC","20000531","5.10","5.10","4.98","5.04","1711745"
"AMCG","20000531","7.60","7.60","7.55","7.55","9000"
"AMCIBL","20000531","2.05","2.05","2.05","2.05","3000"
"AMH","20000531","2.78","2.78","2.70","2.78","57406"
"AMI","20000531","0.064","0.064","0.055","0.055","1769690"
"AMIO","20000531","0.022","0.022","0.02","0.02","580000"
"AML","20000531","0.707","0.707","0.65","0.65","54190"
"AMP","20000531","15.24","15.45","15.22","15.221","2398204"
"AMPIBL","20000531","6.25","6.36","6.25","6.34","6000"
"AMPIBO","20000531","1.18","1.21","1.18","1.21","22264"
"AMPWCA","20000531","0.415","0.435","0.415","0.43","9800"
"AMPWGA","20000531","0.37","0.37","0.37","0.37","10000"
"AMPWPF","20000531","0.51","0.53","0.51","0.53","22000"
"AMPWPR","20000531","0.27","0.28","0.27","0.28","102000"
"AMPWSD","20000531","0.215","0.215","0.215","0.215","25000"
"AMPWXC","20000531","0.37","0.39","0.37","0.39","23100"
"AMPWZB","20000531","0.62","0.62","0.62","0.62","15000"
"AMQHA","20000531","92.40","92.60","92.40","92.60","13815"
"AMS","20000531","0.08","0.095","0.08","0.081","385000"
"AMU","20000531","0.094","0.096","0.09","0.096","111000"
