"AAC","20090525","1.63","1.64","1.60","1.60","1262431"
"AAF","20090525","0.004","0.004","0.003","0.004","6200000"
"AAH","20090525","1.365","1.37","1.365","1.37","124878"
"AAM","20090525","0.195","0.20","0.185","0.19","463048"
"AAR","20090525","0.029","0.029","0.028","0.029","470221"
"AAU","20090525","0.235","0.235","0.235","0.235","2200"
"AAX","20090525","3.36","3.50","3.36","3.47","182004"
"AAZPB","20090525","49.01","49.20","49.01","49.20","788"
"ABB","20090525","8.70","8.72","8.67","8.68","1076280"
"ABC","20090525","2.06","2.18","2.06","2.17","2118628"
"ABP","20090525","0.325","0.325","0.315","0.32","1954621"
"ABQ","20090525","0.185","0.185","0.185","0.185","35000"
"ABV","20090525","0.013","0.015","0.012","0.015","666000"
"ABY","20090525","0.525","0.55","0.51","0.51","1884609"
"ACB","20090525","0.45","0.49","0.445","0.49","1482221"
"ACE","20090525","0.04","0.042","0.04","0.042","266827"
"ACL","20090525","0.36","0.36","0.345","0.355","238382"
"ACR","20090525","1.125","1.28","1.125","1.185","946008"
"ACS","20090525","0.13","0.14","0.12","0.14","309609"
"ACSO","20090525","0.01","0.01","0.01","0.01","90000"
"ADE","20090525","0.14","0.145","0.14","0.145","518496"
"ADEO","20090525","0.001","0.002","0.001","0.002","400000"
"ADI","20090525","0.064","0.066","0.064","0.066","109749"
"ADN","20090525","0.078","0.078","0.076","0.077","60000"
"ADO","20090525","0.009","0.009","0.009","0.009","117315"
"ADQ","20090525","0.10","0.10","0.10","0.10","13366"
"ADU","20090525","0.34","0.34","0.34","0.34","48570"
"ADX","20090525","0.145","0.145","0.14","0.14","873796"
"ADY","20090525","0.028","0.029","0.027","0.029","6802622"
"AED","20090525","0.80","0.81","0.765","0.80","85810"
"AEE","20090525","0.10","0.10","0.08","0.10","168700"
"AEF","20090525","22.50","22.50","22.50","22.50","40"
"AEO","20090525","1.345","1.345","1.345","1.345","376"
"AEP","20090525","2.47","2.55","2.45","2.55","44515"
"AET","20090525","0.35","0.37","0.35","0.36","152295"
"AEU","20090525","0.295","0.295","0.285","0.285","211891"
"AEX","20090525","0.007","0.007","0.006","0.006","1903578"
"AEZ","20090525","0.053","0.055","0.053","0.053","448489"
"AFI","20090525","4.35","4.39","4.28","4.37","201447"
"AFT","20090525","0.001","0.001","0.001","0.001","4710000"
"AGF","20090525","1.13","1.145","1.09","1.09","363422"
"AGG","20090525","9.30","9.30","9.30","9.30","21125"
"AGI","20090525","0.083","0.083","0.083","0.083","15000"
