"AAC","20060504","1.87","1.90","1.81","1.90","236082"
"AAE","20060504","0.715","0.715","0.65","0.68","919909"
"AAM","20060504","0.275","0.28","0.27","0.28","76075"
"AAO","20060504","0.27","0.27","0.25","0.25","114900"
"AAQ","20060504","0.415","0.415","0.395","0.415","25450"
"AAR","20060504","0.032","0.032","0.029","0.029","2901674"
"AAT","20060504","0.115","0.115","0.115","0.115","15000"
"AAU","20060504","0.57","0.58","0.57","0.58","53800"
"AAZPB","20060504","102.80","103.00","102.80","103.00","330"
"ABB","20060504","7.55","7.55","7.48","7.48","60053"
"ABC","20060504","2.36","2.37","2.30","2.31","2421715"
"ABI","20060504","0.065","0.065","0.065","0.065","280000"
"ABJ","20060504","1.605","1.605","1.49","1.53","172142"
"ABP","20060504","1.49","1.53","1.49","1.515","1808426"
"ABQ","20060504","0.14","0.14","0.14","0.14","15070"
"ABS","20060504","7.68","7.68","7.54","7.55","2257124"
"ABSIMN","20060504","2.57","2.59","2.57","2.59","19650"
"ABSIZK","20060504","2.70","2.70","2.70","2.70","10000"
"ABSIZQ","20060504","4.38","4.38","4.38","4.38","2000"
"ABSIZZ","20060504","4.47","4.47","4.47","4.47","20000"
"ABSPA","20060504","7.75","7.76","7.66","7.72","24430"
"ACDHC","20060504","104.00","104.00","104.00","104.00","200"
"ACE","20060504","0.125","0.125","0.125","0.125","5000"
"ACG","20060504","0.26","0.27","0.26","0.27","8000"
"ACL","20060504","1.35","1.36","1.35","1.36","45748"
"ACR","20060504","0.67","0.67","0.665","0.665","22000"
"ACS","20060504","0.17","0.17","0.16","0.16","77500"
"ACSO","20060504","0.05","0.05","0.046","0.046","22500"
"ACU","20060504","0.115","0.115","0.11","0.11","81434"
"ACUO","20060504","0.017","0.017","0.016","0.016","250000"
"ADA","20060504","0.51","0.51","0.51","0.51","3000"
"ADB","20060504","13.06","13.06","12.94","13.00","292473"
"ADBHB","20060504","99.50","99.50","99.50","99.50","377"
"ADBPA","20060504","103.61","103.70","103.60","103.70","1074"
"ADBPB","20060504","104.50","104.50","104.50","104.50","200"
"ADG","20060504","3.00","3.00","2.98","2.98","7411"
"ADN","20060504","0.495","0.52","0.49","0.49","242400"
"ADU","20060504","0.82","0.82","0.80","0.805","153490"
"ADX","20060504","0.125","0.125","0.125","0.125","40000"
"ADY","20060504","0.096","0.096","0.094","0.094","1051780"
"ADZ","20060504","1.95","1.96","1.91","1.96","597686"
"AEC","20060504","4.35","4.35","4.30","4.30","11000"
"AED","20060504","1.04","1.045","1.03","1.04","766334"
"AEQCB","20060504","2.30","2.32","2.30","2.32","29292"
"AET","20060504","0.90","0.90","0.90","0.90","10000"
"AEU","20060504","1.70","1.705","1.69","1.69","239985"
"AEX","20060504","0.049","0.05","0.046","0.047","5261398"
"AEXO","20060504","0.028","0.029","0.027","0.029","1553783"
"AEYG","20060504","62.001","62.05","61.60","61.60","8710"
"AEZ","20060504","1.13","1.13","1.13","1.13","5967700"
"AEZCA","20060504","0.825","0.825","0.825","0.825","3431000"
"AFI","20060504","4.71","4.75","4.71","4.75","203358"
"AFS","20060504","0.062","0.062","0.06","0.06","105366"
"AFT","20060504","0.016","0.016","0.016","0.016","1890300"
"AGC","20060504","1.73","1.73","1.645","1.65","98044"
"AGG","20060504","14.06","14.07","14.06","14.07","1335"
"AGI","20060504","0.43","0.435","0.43","0.435","205659"
"AGIG","20060504","0.98","0.98","0.97","0.97","32000"
"AGL","20060504","18.89","19.00","18.86","18.93","1168306"
"AGLEMG","20060504","15.03","15.03","15.03","15.03","250"
"AGLIMG","20060504","7.09","7.09","7.09","7.09","2500"
"AGLIZK","20060504","7.60","7.60","7.60","7.60","15000"
"AGO","20060504","0.615","0.62","0.60","0.60","409692"
"AGS","20060504","0.40","0.41","0.395","0.395","557301"
"AGX","20060504","0.18","0.18","0.18","0.18","110050"
"AGZ","20060504","0.355","0.38","0.355","0.355","76136"
"AGZO","20060504","0.16","0.16","0.16","0.16","20000"
"AHC","20060504","2.80","2.85","2.80","2.85","5723"
"AHD","20060504","4.85","4.85","4.82","4.83","13279"
"AHE","20060504","1.47","1.48","1.45","1.45","64012"
"AHO","20060504","0.675","0.675","0.675","0.675","10000"
"AHS","20060504","1.085","1.085","1.005","1.05","510067"
"AHU","20060504","6.00","6.00","5.51","6.00","1030"
"AHUG","20060504","98.50","98.50","97.50","97.50","2049"
"AHUGA","20060504","96.60","96.70","96.50","96.50","2539"
"AIA","20060504","1.66","1.665","1.65","1.655","109371"
"AIE","20060504","0.40","0.40","0.39","0.40","92818"
"AIHCA","20060504","1.84","1.855","1.83","1.83","473519"
"AIHIMN","20060504","0.52","0.52","0.52","0.52","3200"
"AIHISA","20060504","0.905","0.905","0.905","0.905","357500"
"AII","20060504","0.29","0.29","0.275","0.275","152197"
"AIM","20060504","0.16","0.16","0.15","0.155","11279502"
"AIMO","20060504","0.089","0.089","0.082","0.082","693545"
"AIV","20060504","0.19","0.19","0.185","0.19","142682"
"AIX","20060504","2.23","2.24","2.19","2.19","2535688"
"AIZ","20060504","1.07","1.075","1.055","1.075","28153"
"AJL","20060504","0.945","0.98","0.835","0.96","155910"
"ALB","20060504","0.94","0.94","0.90","0.90","105050"
"ALD","20060504","0.60","0.615","0.60","0.61","1397962"
"ALDO","20060504","0.41","0.41","0.40","0.40","72500"
"ALK","20060504","0.26","0.26","0.22","0.22","2310955"
"ALL","20060504","13.80","13.85","13.63","13.78","3235905"
"ALLIMF","20060504","7.09","7.09","7.09","7.09","377"
"ALLIMN","20060504","4.10","4.10","4.10","4.10","1000"
"ALLIZ1","20060504","4.00","4.00","4.00","4.00","2000"
"ALLWOD","20060504","0.23","0.23","0.205","0.215","65000"
"ALLWOU","20060504","0.335","0.335","0.335","0.335","12000"
"ALN","20060504","11.18","11.18","10.88","11.00","1530905"
"ALNIMG","20060504","3.00","3.02","2.90","2.90","2750"
"ALNPA","20060504","179.45","179.45","179.45","179.45","57"
"ALR","20060504","1.63","1.63","1.61","1.61","20000"
"ALS","20060504","9.73","9.96","9.68","9.70","128600"
"ALT","20060504","0.025","0.03","0.025","0.03","301265"
"ALU","20060504","0.38","0.38","0.36","0.36","78062"
"ALZ","20060504","2.01","2.07","2.00","2.05","1812256"
"AMC","20060504","6.97","7.10","6.93","7.02","4296962"
"AMCIMC","20060504","2.75","2.75","2.75","2.75","4000"
"AMCIZ1","20060504","1.50","1.50","1.50","1.50","6500"
"AMCIZK","20060504","1.63","1.63","1.63","1.63","5000"
"AMCIZZ","20060504","3.24","3.24","3.24","3.24","1000"
"AMCXOH","20060504","0.715","0.715","0.715","0.715","5000"
"AMH","20060504","0.61","0.61","0.61","0.61","9255"
"AMHO","20060504","0.105","0.105","0.105","0.105","241000"
"AMM","20060504","0.145","0.15","0.14","0.14","663153"
"AMP","20060504","9.16","9.22","9.08","9.13","5503471"
"AMPEMG","20060504","1.445","1.445","1.445","1.445","294"
"AMPIMG","20060504","3.50","3.53","3.50","3.53","11000"
"AMPIZ1","20060504","2.43","2.43","2.43","2.43","7500"
"AMPIZK","20060504","3.76","3.76","3.75","3.75","10000"
"AMPJMB","20060504","2.37","2.37","2.37","2.37","2500"
"AMPSMU","20060504","6.00","6.00","6.00","6.00","5000"
"AMPWOJ","20060504","0.38","0.42","0.38","0.42","27000"
"AMPWOM","20060504","0.41","0.41","0.405","0.405","10000"
"AMPXSV","20060504","0.195","0.195","0.195","0.195","25000"
"AMPXSW","20060504","0.72","0.72","0.72","0.72","20000"
"AMREMG","20060504","4.73","4.73","4.73","4.73","1301"
"AMU","20060504","1.325","1.325","1.295","1.325","826599"
"AMZGA","20060504","106.28","106.28","106.28","106.28","822"
"ANC","20060504","6.99","6.99","6.99","6.99","650"
"AND","20060504","0.405","0.405","0.39","0.395","410431"
