ABG,20010514,1.773,1.80,1.77,1.77,11900
ABS,20010514,2.48,2.48,2.48,2.48,1000
ACC,20010514,.061,.061,.056,.056,288354
ACU,20010514,.21,.21,.20,.20,85000
ACX,20010514,.14,.14,.14,.14,5000
ACY,20010514,.86,.87,.86,.87,20000
ADA,20010514,1.46,1.46,1.42,1.42,43526
ADB,20010514,5.37,5.37,5.29,5.35,38668
ADBHA,20010514,104.55,105.00,104.55,105.00,145
ADBHB,20010514,84.10,84.10,84.10,84.10,100
ADG,20010514,1.80,1.80,1.80,1.80,5000
ADH,20010514,.096,.096,.096,.096,15000
ADN,20010514,.075,.075,.075,.075,17700
ADP,20010514,2.39,2.40,2.38,2.40,691267
ADR,20010514,.031,.031,.031,.031,46000
ADX,20010514,.16,.16,.16,.16,43000
ADZ,20010514,2.19,2.20,2.16,2.16,1184143
AEC,20010514,.76,.76,.75,.75,33395
AEO,20010514,1.91,1.91,1.90,1.90,142171
AES,20010514,.39,.41,.385,.41,52000
AEX,20010514,.17,.19,.165,.185,2938295
AEXO,20010514,.064,.072,.064,.072,2751200
AFF,20010514,.28,.28,.28,.28,52542
AFI,20010514,2.70,2.71,2.68,2.69,229265
AFIG,20010514,3.20,3.20,3.20,3.20,3000
AGG,20010514,73.00,73.00,72.00,72.00,1642
AGH,20010514,.66,.69,.66,.69,35800
AGL,20010514,10.55,10.62,10.54,10.557,645722
AGLIMD,20010514,3.15,3.15,3.11,3.11,9000
AGLWAA,20010514,.225,.23,.225,.23,30000
AGLWPB,20010514,.335,.34,.335,.34,40000
AGLWSA,20010514,.011,.011,.01,.01,138000
AGLWSB,20010514,.175,.175,.175,.175,35000
AGLWSP,20010514,.47,.47,.47,.47,2100
AGT,20010514,1.16,1.16,1.16,1.16,600
AGTO,20010514,.15,.15,.15,.15,540
AGY,20010514,.29,.29,.28,.29,183042
AHD,20010514,1.78,1.78,1.76,1.76,15685
AHT,20010514,.60,.60,.56,.56,57845
AIE,20010514,.185,.185,.185,.185,83500
AIP,20010514,.99,.99,.98,.99,1483908
AIX,20010514,1.89,1.90,1.87,1.89,70962
AIZ,20010514,1.18,1.19,1.16,1.16,125730
AJL,20010514,1.28,1.28,1.27,1.27,12500
AKC,20010514,2.37,2.39,2.35,2.39,22332
ALA,20010514,.43,.435,.43,.435,26000
ALK,20010514,.26,.26,.245,.245,458000
ALKOB,20010514,.09,.09,.086,.086,41967
ALL,20010514,6.38,6.42,6.30,6.32,1337434
ALLWPA,20010514,.37,.37,.37,.37,28900
ALN,20010514,3.45,3.45,3.40,3.44,30888
ALQ,20010514,1.15,1.16,1.15,1.16,413822
ALX,20010514,.097,.098,.097,.098,23531
ALZ,20010514,1.36,1.38,1.36,1.37,243768
ALZPA,20010514,101.50,101.50,101.50,101.50,35
AMB,20010514,.65,.65,.65,.65,23666
AMC,20010514,6.50,6.53,6.37,6.51,3350674
AMCIZA,20010514,3.84,3.95,3.84,3.95,3800
AMCWSC,20010514,.38,.38,.33,.38,183900
AMH,20010514,1.95,1.95,1.94,1.95,29500
AML,20010514,.96,.96,.93,.95,14264
