14D,20200729,.15,.155,.145,.145,89546
1AD,20200729,.125,.125,.11,.125,827628
1AG,20200729,.045,.045,.04,.04,211111
1ST,20200729,.036,.039,.036,.039,1143791
2BE,20200729,.11,.12,.11,.115,115350
360,20200729,3.45,3.45,3.06,3.25,207906
3DA,20200729,.18,.18,.175,.175,149672
3DP,20200729,.195,.21,.185,.185,4214316
3PL,20200729,1.02,1.04,1.01,1.04,146852
4DS,20200729,.049,.055,.048,.052,9639019
5GN,20200729,1.735,1.835,1.725,1.8,3080566
88E,20200729,.006,.006,.005,.005,2190000
8CO,20200729,.06,.06,.057,.06,925212
8IH,20200729,.15,.15,.14,.14,121900
8VI,20200729,.6,.6,.6,.6,7000
9SP,20200729,.036,.036,.034,.035,8688242
A1G,20200729,.16,.16,.15,.15,79830
A1M,20200729,.33,.335,.33,.335,4746
A200,20200729,100.72,100.98,100.3,100.36,28887
A2B,20200729,.85,.85,.81,.815,69547
A2M,20200729,19.43,19.54,19.37,19.45,1450047
A3D,20200729,.096,.098,.095,.098,57625
A4N,20200729,.225,.235,.225,.225,938659
AAA,20200729,50.1,50.1,50.09,50.09,142510
AAC,20200729,1.04,1.055,1.025,1.03,314113
AAR,20200729,.185,.185,.175,.175,465253
AASF,20200729,2.62,2.63,2.62,2.63,40638
ABA,20200729,4.57,4.6,4.57,4.6,2885
ABC,20200729,2.39,2.39,2.25,2.26,2721588
ABCKOR,20200729,3,3,3,3,463
ABP,20200729,2.67,2.71,2.665,2.69,571203
ABR,20200729,.81,.835,.725,.765,1210651
ABX,20200729,.097,.105,.095,.098,75618
AC8,20200729,.145,.155,.145,.15,997077
ACB,20200729,.013,.013,.013,.013,66256
ACDC,20200729,58.15,58.15,56.86,56.86,962
ACF,20200729,.295,.3,.295,.3,119874
ACQ,20200729,.94,.95,.94,.95,67023
ACR,20200729,.165,.165,.15,.15,63269
ACS,20200729,.012,.012,.01,.01,200000
ACU,20200729,.084,.084,.084,.084,62743
ACW,20200729,.026,.027,.023,.023,8226577
AD1,20200729,.032,.034,.032,.034,1466382
AD8,20200729,5.2,5.48,5.19,5.45,489203
ADA,20200729,.55,.555,.54,.54,70227
ADD,20200729,.014,.027,.014,.025,14908952
ADH,20200729,2.38,2.4,2.325,2.39,590563
ADI,20200729,2.45,2.47,2.44,2.44,185807
ADN,20200729,.049,.049,.048,.049,2199559
ADNOB,20200729,.037,.037,.036,.036,1103255
ADO,20200729,.042,.044,.042,.042,3716273
ADOO,20200729,.022,.022,.022,.022,400000
ADS,20200729,.025,.027,.025,.026,1900746
ADT,20200729,1.95,2,1.9,1.945,524406
ADV,20200729,.015,.016,.014,.014,6571884
ADX,20200729,.006,.006,.006,.006,270500
ADY,20200729,.007,.007,.007,.007,17000
AEF,20200729,6.29,6.43,6.08,6.27,170945
AEG,20200729,1.2,1.205,1.19,1.205,183419
AEI,20200729,.59,.59,.57,.585,199041
AEV,20200729,.012,.012,.012,.012,4470539
AFG,20200729,1.775,1.79,1.72,1.725,892103
AFI,20200729,6.24,6.38,6.22,6.27,490709
AFL,20200729,.215,.22,.215,.22,551523
AFP,20200729,3.9,3.97,3.9,3.95,5931
AFR,20200729,.021,.021,.021,.021,35426
AGD,20200729,.2,.215,.19,.21,1648216
AGE,20200729,.006,.006,.005,.005,2876680
AGG,20200729,10.8,10.8,10.55,10.6,64203
AGH,20200729,.34,.35,.34,.34,92324
AGI,20200729,.42,.42,.41,.41,36088
AGL,20200729,16.78,17.05,16.72,17.05,1906629
AGLJOA,20200729,5.4,5.4,5.4,5.4,2000
AGR,20200729,.038,.038,.036,.037,596546
AGS,20200729,.17,.17,.17,.17,50000
AGVT,20200729,52.26,52.26,52.24,52.24,2293
AGY,20200729,.052,.054,.052,.054,1021431
AHF,20200729,.066,.067,.066,.067,79409
AHQ,20200729,.068,.068,.068,.068,39
AHX,20200729,.5,.5,.485,.485,68203
AHY,20200729,.955,.97,.95,.955,478445
AIA,20200729,5.7,5.85,5.69,5.74,402548
AIQ,20200729,.1,.12,.095,.097,552555
AIS,20200729,.042,.043,.041,.041,8241630
AIZ,20200729,1.23,1.25,1.22,1.23,912681
AJM,20200729,.062,.063,.062,.062,526403
AJQ,20200729,.022,.022,.021,.022,306232
AJX,20200729,.055,.058,.055,.055,69624
AKG,20200729,.24,.24,.23,.24,14599
AKM,20200729,.096,.096,.095,.095,179562
AKP,20200729,20.3,20.87,20.3,20.46,4930
AL3,20200729,.225,.285,.22,.255,3824252
AL8,20200729,.16,.16,.145,.145,273751
ALC,20200729,.145,.15,.145,.145,1133455
ALD,20200729,27.41,27.67,26.88,26.9,513363
ALF,20200729,.86,.86,.86,.86,57965
ALG,20200729,.35,.365,.335,.355,4551671
ALI,20200729,2.11,2.12,2.1,2.1,5752
ALK,20200729,1.255,1.295,1.19,1.19,3458495
ALL,20200729,25.2,25.98,24.82,25.83,2589760
ALLKOB,20200729,6.81,7.37,6.77,7.37,2800
ALQ,20200729,8.01,8.29,7.81,8.29,4332620
ALQKOG,20200729,4.13,4.19,4.13,4.19,15000
ALT,20200729,.003,.003,.003,.003,2000000
ALU,20200729,33,33.18,32.28,32.43,605167
ALUKOB,20200729,16.26,16.26,16.26,16.26,250
ALX,20200729,6.84,6.91,6.65,6.8,2851156
ALY,20200729,.018,.018,.018,.018,25000
AMA,20200729,.54,.545,.53,.545,1711945
AMC,20200729,14.99,15.02,14.72,14.83,6578489
AMCKOB,20200729,4.15,4.15,4.08,4.08,6943
AMD,20200729,.01,.01,.009,.009,822377
AME,20200729,.11,.115,.087,.087,8398277
AMG,20200729,.033,.035,.033,.033,742184
AMH,20200729,.95,.96,.95,.95,157212
AMI,20200729,.575,.59,.54,.545,8007372
AML,20200729,.165,.175,.15,.15,844627
AMN,20200729,.6,.62,.6,.6,55363
AMO,20200729,.072,.073,.072,.073,50000
AMP,20200729,1.7,1.7,1.677,1.69,6444176
AMPJOB,20200729,.805,.805,.805,.805,2659
AMPJOF,20200729,1.15,1.15,1.15,1.15,2500
AMPPA,20200729,100.35,100.92,100.2,100.91,1160
AMPPB,20200729,98.26,98.69,97.8,97.8,2904
AMS,20200729,.45,.455,.435,.445,656198
AMT,20200729,.235,.235,.235,.235,8500
AMX,20200729,1.4,1.4,1.32,1.35,60453
ANA,20200729,.018,.018,.017,.017,318265
ANG,20200729,.135,.135,.135,.135,1000
ANL,20200729,.002,.002,.001,.001,12200050
ANN,20200729,38.65,38.86,38.02,38.28,462196
ANO,20200729,3.88,3.95,3.85,3.85,7217
ANP,20200729,.105,.105,.1,.1,884669
ANR,20200729,.18,.185,.145,.145,11932
ANW,20200729,.001,.001,.001,.001,8323120
ANZ,20200729,18.36,18.68,18.21,18.45,8866034
ANZJOC,20200729,6.12,6.45,6.08,6.29,40161
ANZMOA,20200729,5.11,5.11,5.11,5.11,220
ANZMOB,20200729,5.78,5.78,5.78,5.78,400
ANZPD,20200729,101.65,102,101.6,102,7956
ANZPE,20200729,101.3,101.448,101.15,101.2,4608
