A2MBM9,20220803,.145,.145,.145,.145,10
A2MC19,20220803,2,2,2,2,10
A2MC68,20220803,.61,.62,.61,.62,80
A2MC99,20220803,.04,.04,.04,.04,60
A2MCF8,20220803,.51,.51,.51,.51,10
A2MCG8,20220803,.26,.26,.26,.26,60
A2MCI8,20220803,.265,.265,.265,.265,31
A2MCJ8,20220803,0,0,0,.11,70
A2MCL8,20220803,.27,.31,.27,.31,20
A2MCN8,20220803,.21,.22,.21,.22,210
A2MK48,20220803,.75,.75,.75,.75,15
A2MKZ8,20220803,0,0,0,0,80
A2MM18,20220803,.83,.83,.83,.83,20
A2MPS8,20220803,.025,.025,.025,.025,100
A2MQL8,20220803,0,0,0,0,50
A2MRN8,20220803,.21,.21,.21,.21,40
A2MRO8,20220803,.61,.62,.61,.62,40
A2MZ67,20220803,.425,.44,.425,.44,52
A2MZ87,20220803,0,0,0,.09,70
A2MZB7,20220803,.15,.15,.15,.15,20
A2MZC7,20220803,.25,.25,.25,.25,1035
A2MZE7,20220803,.19,.19,.19,.19,1010
A2MZG7,20220803,.105,.115,.105,.115,80
A2MZI7,20220803,.06,.06,.06,.06,20
A2MZJ7,20220803,.67,.67,.67,.67,60
A2MZV8,20220803,.22,.22,.22,.22,80
AGLEQ8,20220803,1.09,1.09,1.09,1.09,2
AGLFG8,20220803,0,0,0,0,20
AGLUE7,20220803,0,0,0,.08,20
ALD2X8,20220803,0,0,0,0,2000
ALD3H8,20220803,0,0,0,0,2000
ALD6H7,20220803,1.05,1.05,1.05,1.05,50
ALD6K7,20220803,1,1,1,1,100
ALDUD9,20220803,.56,.56,.56,.56,35
ALL7G9,20220803,1.27,1.27,1.27,1.27,8
ALLT39,20220803,.805,.805,.805,.805,1
ALLWO9,20220803,.29,.3,.29,.3,53
ALLZG9,20220803,0,0,0,0,100
ALLZI9,20220803,0,0,0,0,100
ALLZM9,20220803,0,0,0,0,200
AMC3V8,20220803,.25,.29,.25,.29,160
AMC9X8,20220803,.325,.325,.325,.325,16
AMCGQ7,20220803,.39,.39,.39,.39,20
AMPG77,20220803,.03,.03,.03,.03,100
AMPI18,20220803,.05,.05,.05,.05,50
AMPRX9,20220803,.04,.04,.04,.04,450
ANN5K7,20220803,6.45,6.45,6.33,6.33,4
ANNUK9,20220803,.14,.14,.1,.1,70
ANNUQ9,20220803,.62,.62,.62,.62,1
ANNUR9,20220803,.3,.3,.3,.3,24
ANNUT9,20220803,.16,.16,.16,.16,24
ANZ3Q9,20220803,1.37,1.37,1.37,1.37,10
ANZC97,20220803,.94,.94,.94,.94,10
ANZCU9,20220803,.17,.17,.17,.17,440
ANZCX9,20220803,.245,.245,.245,.245,22
ANZCY9,20220803,.37,.37,.37,.37,60
ANZFM8,20220803,0,0,0,.43,16
ANZFY8,20220803,.75,.75,.75,.75,30
ANZJB9,20220803,.05,.05,.05,.05,30
ANZJC9,20220803,.18,.18,.17,.17,160
ANZJX8,20220803,2.585,2.585,2.585,2.585,22
ANZKG7,20220803,.425,.425,.425,.425,10
ANZKJ8,20220803,2.78,2.78,2.78,2.78,1
ANZKO9,20220803,.195,.195,.195,.195,1
ANZKX7,20220803,0,0,0,0,2
ANZLN8,20220803,.305,.305,.305,.305,250
ANZP27,20220803,.65,.65,.65,.65,1
ANZP37,20220803,.74,.74,.74,.74,10
ANZR89,20220803,.15,.15,.15,.15,50
ANZS48,20220803,3.98,3.98,3.98,3.98,7
ANZSK7,20220803,0,0,0,.305,16
ANZSS8,20220803,.075,.075,.075,.075,2
ANZT48,20220803,.55,.55,.55,.55,10
ANZT58,20220803,.15,.15,.15,.15,500
ANZU58,20220803,.33,.33,.24,.24,28
ANZU67,20220803,.7,.7,.7,.7,230
ANZVD7,20220803,0,0,0,0,1
ANZW58,20220803,5.46,5.46,5.46,5.46,30
ANZWF8,20220803,0,0,0,0,235
ANZWJ8,20220803,0,0,0,0,235
ANZWR7,20220803,.135,.135,.135,.135,920
APAT58,20220803,0,0,0,.28,12
ASX1Q8,20220803,0,0,0,0,100
ASX1U8,20220803,0,0,0,0,100
ASX2X7,20220803,0,0,0,0,100
ASXBP9,20220803,5,5,5,5,10
ASXE67,20220803,6.34,6.34,6.34,6.34,11
ASXIM7,20220803,0,0,0,0,100
ASXSN9,20220803,.48,.595,.48,.595,150
ASXSP9,20220803,1.08,1.08,1.08,1.08,15
ASXSR9,20220803,0,0,0,0,275
ASXSV9,20220803,0,0,0,.81,250
ASXSW9,20220803,0,0,0,1.39,25
ASXSX9,20220803,2,2,2,2,10
ASXSZ9,20220803,0,0,0,1.26,50
ASXT89,20220803,0,0,0,.3,25
ASXVB8,20220803,3.85,3.9,3.85,3.9,40
ASXX49,20220803,.77,.77,.77,.77,3
ASXX69,20220803,.69,.69,.69,.69,203
AWCCX8,20220803,.025,.025,.025,.025,80
AWCI17,20220803,.02,.02,.02,.02,10
AWCYB7,20220803,.045,.045,.045,.045,250
AZJIH8,20220803,.045,.045,.045,.045,105
BEN1F9,20220803,.2,.2,.2,.2,160
BEN8M8,20220803,.5,.5,.5,.5,15
BEN8Z7,20220803,.58,.58,.58,.58,200
BEN8Z8,20220803,.155,.155,.155,.155,160
BEN9F7,20220803,.09,.09,.09,.09,200
BEN9G7,20220803,.425,.425,.425,.425,15
BEN9H7,20220803,.13,.13,.13,.13,200
BHP3U8,20220803,1.27,1.27,1.27,1.27,8
BHP4F8,20220803,0,0,0,2.41,100
BHP4G7,20220803,0,0,0,.35,50
BHP7K7,20220803,1.19,1.19,1.19,1.19,3
BHP7M7,20220803,1.14,1.14,1.14,1.14,2
BHP7N7,20220803,.81,.93,.81,.93,9
BHP8K7,20220803,.78,.78,.77,.77,32
BHP8N7,20220803,0,0,0,.95,105
BHP8Z9,20220803,2.05,2.05,2.05,2.05,3
BHP9G7,20220803,.8,.8,.8,.8,40
BHP9J9,20220803,1.09,1.09,1.09,1.09,58
BHP9M9,20220803,0,0,0,.85,10
BHP9N9,20220803,.32,.32,.125,.125,45
BHP9X9,20220803,.25,.25,.22,.22,141
BHP9Z9,20220803,.13,.2,.13,.18,260
BHPB17,20220803,.415,.415,.415,.415,5
BHPB27,20220803,.07,.07,.07,.07,1
BHPB37,20220803,1.11,1.11,1.11,1.11,15
BHPB47,20220803,.045,.045,.045,.045,103
BHPB57,20220803,1.12,1.12,1.12,1.12,3
BHPBF7,20220803,1.08,1.08,1.08,1.08,30
BHPBZ7,20220803,.03,.03,.03,.03,30
BHPC77,20220803,.175,.465,.175,.465,40
BHPC97,20220803,0,0,0,.69,128
BHPCJ7,20220803,.105,.105,.105,.105,10
BHPEM9,20220803,0,0,0,2.23,1
BHPEN9,20220803,2.05,2.05,2.05,2.05,13
